chap008,Object," ""Type"""," ""Subtype"""," ""Key"""," ""elementContent"""
chap008,objectName," ""ingrédient"""," """""," ""poireau"""," "" poireau"""
chap008,objectName," ""ingrédient"""," """""," ""lard"""," "" lard"""
chap008,objectName," ""produit"""," ""éparco"""," ""noix de muscade"""," "" noix de muscade"""
chap008,objectName," """""," """""," """""," "" repas """
chap008,objectName," ""ingrédient"""," """""," ""thym"""," "" thym"""
chap008,objectName," ""ingrédient"""," """""," ""anis"""," ""'anis"""
chap008,objectName," ""ingrédient"""," """""," ""aromate"""," ""Aromate"""
chap008,objectName," ""mets"""," """""," ""mets assaisonné"""," ""Mets assaisonné"""
chap008,objectName," ""mets"""," """""," ""ragoût"""," ""Ragoût"""
chap008,objectName," ""ingrédient"""," """""," ""ail"""," ""ail"""
chap008,objectName," ""ingrédient"""," """""," ""aromate"""," ""aromates"""
chap008,objectName," ""ingrédient"""," """""," ""aromate"""," ""aromates"""
chap008,objectName," ""ingrédient"""," """""," ""aromate"""," ""aromates"""
chap008,objectName," ""ingrédient"""," """""," ""aromate"""," ""aromates"""
chap008,objectName," ""ingrédient"""," """""," ""aromate"""," ""aromates"""
chap008,objectName," ""ingrédient"""," """""," ""aromate"""," ""aromates"""
chap008,objectName," ""ingrédient"""," """""," ""aromate"""," ""aromates """
chap008,objectName," ""ingrédient"""," """""," ""beurre"""," ""beurre frais"""
chap008,objectName," ""produit"""," ""éparco"""," ""giroflier"""," ""bouton √† fleur du giroflier"""
chap008,objectName," ""ingrédient"""," """""," ""cannelle"""," ""cannelle"""
chap008,objectName," ""ingrédient"""," """""," ""capucine"""," ""capucines"""
chap008,objectName," ""ingrédient"""," """""," ""cerfeuil"""," ""cerfeuil"""
chap008,objectName," ""mets"""," """""," ""charbon"""," ""charbon"""
chap008,objectName," """""," """""," """""," ""choux"""
chap008,objectName," ""ingrédient"""," """""," ""ciboule"""," ""ciboule"""
chap008,objectName," ""ingrédient"""," """""," ""clou de grirofle"""," ""clou de girofle"""
chap008,objectName," ""ingrédient"""," """""," ""condiment"""," ""condiments"""
chap008,objectName," ""ingrédient"""," """""," ""condiment"""," ""condiments"""
chap008,objectName," ""mets"""," """""," ""alimentation"""," ""cuisine"""
chap008,objectName," ""mets"""," """""," ""alimentation"""," ""cuisine"""
chap008,objectName," ""mets"""," """""," ""alimentation"""," ""cuisine"""
chap008,objectName," ""ingrédient"""," """""," ""c√¢pre"""," ""c√¢pres"""
chap008,objectName," """""," """""," """""," ""eau"""
chap008,objectName," ""ingrédient"""," """""," ""estragon"""," ""estragon"""
chap008,objectName," ""ustensile"""," """""," ""feu"""," ""feu"""
chap008,objectName," ""ustensile"""," """""," ""feu"""," ""feu"""
chap008,objectName," ""produit"""," ""éparco"""," ""laurier"""," ""feuille du laurier"""
chap008,objectName," ""ustensile"""," """""," ""fourneau"""," ""fourneau"""
chap008,objectName," ""produit"""," ""éparco"""," ""muscadier"""," ""fruit du muscadier"""
chap008,objectName," ""ingrédient"""," """""," ""girolfle"""," ""girofle"""
chap008,objectName," ""ingrédient"""," """""," ""viande"""," ""jus"""
chap008,objectName," ""ustensile"""," """""," ""casserole"""," ""la casserole"""
chap008,objectName," ""ustensile"""," """""," ""marmite"""," ""la marmite"""
chap008,objectName," ""ingrédient"""," """""," ""lait"""," ""lait"""
chap008,objectName," ""ingrédient"""," """""," ""lait"""," ""lait"""
chap008,objectName," ""ingrédient"""," """""," ""lait"""," ""lait"""
chap008,objectName," ""ingrédient"""," """""," ""laurier"""," ""laurier"""
chap008,objectName," ""ingrédient"""," """""," ""laurier"""," ""laurier"""
chap008,objectName," ""ingrédient"""," """""," ""laurier"""," ""laurier"""
chap008,objectName," ""ingrédient"""," """""," ""légume"""," ""légume"""
chap008,objectName," ""ingrédient"""," """""," ""légume"""," ""légumes"""
chap008,objectName," """""," """""," """""," ""marmite"""
chap008,objectName," ""ingrédient"""," """""," ""met"""," ""mets"""
chap008,objectName," ""mets"""," """""," ""met"""," ""mets"""
chap008,objectName," ""mets"""," """""," ""met"""," ""mets"""
chap008,objectName," ""mets"""," """""," ""met"""," ""mets"""
chap008,objectName," ""mets"""," """""," ""met"""," ""mets"""
chap008,objectName," """""," """""," """""," ""miel"""
chap008,objectName," ""ingrédient"""," """""," ""viande"""," ""morceau de viande"""
chap008,objectName," ""ingrédient"""," """""," ""viande"""," ""morceau la viande"""
chap008,objectName," ""ingrédient"""," """""," ""muscade"""," ""muscade"""
chap008,objectName," """""," """""," """""," ""navets"""
chap008,objectName," ""ingrédient"""," """""," ""oignon"""," ""oignon"""
chap008,objectName," ""ingrédient"""," """""," ""persil"""," ""persil"""
chap008,objectName," ""ingrédient"""," """""," ""piment"""," ""piment"""
chap008,objectName," ""produit"""," ""éparco"""," ""muscadier"""," ""plante"""
chap008,objectName," ""produit"""," ""éparco"""," ""thym"""," ""plante odoriférante"""
chap008,objectName," ""ingrédient"""," """""," ""poivre"""," ""poivre"""
chap008,objectName," ""ustensile"""," """""," ""poêle"""," ""poêle"""
chap008,objectName," """""," """""," """""," ""radis"""
chap008,objectName," ""mets"""," """""," ""ragout"""," ""ragoût"""
chap008,objectName," ""mets"""," """""," ""ragoût"""," ""ragoût"""
chap008,objectName," ""mets"""," """""," ""ragoût"""," ""ragoût"""
chap008,objectName," ""mets"""," """""," ""ragoût"""," ""ragoût brûlé"""
chap008,objectName," ""mets"""," """""," ""ragoût"""," ""ragoûts"""
chap008,objectName," """""," """""," """""," ""repas"""
chap008,objectName," ""ingrédient"""," """""," ""serpolet"""," ""serpolet"""
chap008,objectName," ""mets"""," """""," ""soupe"""," ""soupe"""
chap008,objectName," ""mets"""," """""," ""alimentation"""," ""table"""
chap008,objectName," ""ingrédient"""," """""," ""thym"""," ""thym"""
chap008,objectName," ""ingrédient"""," """""," ""thym"""," ""thym"""
chap008,objectName," ""ingrédient"""," """""," ""thym"""," ""thym"""
chap008,objectName," ""ingrédient"""," """""," ""vanille"""," ""vanille"""
chap008,objectName," ""ustensile"""," """""," ""vase"""," ""vase"""
chap008,objectName," ""ustensile"""," """""," ""vase"""," ""vase"""
chap008,objectName," ""ingrédient"""," """""," ""viande"""," ""viande"""
chap008,objectName," ""ingrédient"""," """""," ""viande"""," ""viande"""
chap008,objectName," ""ingrédient"""," """""," ""viande"""," ""viande découpée"""
chap008,objectName," ""ingrédient"""," """""," ""viande"""," ""viandes"""
chap008,objectName," """""," """""," """""," ""¬†table"""
chap008,objectName," ""ingrédient"""," """""," ""échalote"""," ""échalote"""
chap008,objectName," ""ingrédient"""," """""," ""épice"""," ""épices"""
chap008,objectName," ""ingrédient"""," """""," ""épice"""," ""épices"""
