chap025,Object," ""Type"""," ""Subtype"""," ""Key"""," ""elementContent"""
chap025,objectName," ""ingrédient"""," ""éparco"""," ""huile"""," ""'huile"""
chap025,objectName," ""mets"""," """""," ""OMELETTE"""," ""OMELETTE"""
chap025,objectName," ""mets"""," """""," ""SALADE AUX ŒUFS"""," ""SALADE AUX ŒUFS"""
chap025,objectName," ""ingrédient"""," ""laitier"""," ""beurre"""," ""beurre"""
chap025,objectName," ""ingrédient"""," ""laitier"""," ""beurre"""," ""beurre"""
chap025,objectName," ""ingrédient"""," ""laitier"""," ""beurre"""," ""beurre"""
chap025,objectName," ""ingrédient"""," ""laitier"""," ""beurre"""," ""beurre"""
chap025,objectName," ""produit"""," ""animal"""," ""œufs"""," ""blanc"""
chap025,objectName," """""," """""," """""," ""blancs"""
chap025,objectName," ""ingrédient"""," ""animal"""," ""blancs"""," ""blancs"""
chap025,objectName," """""," """""," """""," ""braise"""
chap025,objectName," ""ustensile"""," """""," ""casserole"""," ""casserole"""
chap025,objectName," """""," """""," """""," ""cendre"""
chap025,objectName," """""," """""," """""," ""charbons ardents"""
chap025,objectName," """""," """""," """""," ""chaux en poudre"""
chap025,objectName," """""," """""," """""," ""cire"""
chap025,objectName," ""produit"""," ""animal"""," ""œufs"""," ""coque"""
chap025,objectName," ""produit"""," ""animal"""," ""œufs"""," ""coquille"""
chap025,objectName," """""," """""," """""," ""corps gras"""
chap025,objectName," ""ustensile"""," """""," ""couvercle"""," ""couvercle"""
chap025,objectName," ""ustensile"""," """""," ""un plat de cuivre"""," ""de cuivre"""
chap025,objectName," ""ustensile"""," """""," ""un plat de porcelaine"""," ""de porcelaine"""
chap025,objectName," ""ustensile"""," """""," ""eau"""," ""eau"""
chap025,objectName," """""," """""," """""," ""eau de chaux """
chap025,objectName," ""mets"""," """""," ""œufs"""," ""en omelette"""
chap025,objectName," """""," """""," """""," ""feu"""
chap025,objectName," """""," """""," """""," ""feu"""
chap025,objectName," """""," """""," """""," ""feu"""
chap025,objectName," ""ingrédient"""," ""végétal"""," ""fleurs d'oranger"""," ""fleurs d'oranger"""
chap025,objectName," ""ingrédient"""," ""éparco"""," ""fleurs d'oranger"""," ""fleurs d'oranger"""
chap025,objectName," ""ustensile"""," """""," ""fourchette"""," ""fourchette"""
chap025,objectName," """""," """""," """""," ""fourneau"""
chap025,objectName," """""," """""," """""," ""jaunes"""
chap025,objectName," ""produit"""," ""animal"""," ""jaunes d'œufs"""," ""jaunes"""
chap025,objectName," ""ingrédient"""," ""animal"""," ""jaunes d'œufs"""," ""jaunes d'œufs"""
chap025,objectName," ""ingrédient"""," ""laitier"""," ""lait"""," ""lait"""
chap025,objectName," ""ingrédient"""," ""laitier"""," ""lait"""," ""lait"""
chap025,objectName," ""ingrédient"""," ""laitier"""," ""lait"""," ""lait"""
chap025,objectName," ""ingrédient"""," ""laitier"""," ""lait"""," ""lait"""
chap025,objectName," ""mets"""," """""," ""omelette"""," ""mélange"""
chap025,objectName," ""mets"""," """""," ""omelette"""," ""omelette"""
chap025,objectName," ""ingrédient"""," ""végétal"""," ""oseille hachée"""," ""oseille hachée"""
chap025,objectName," ""ingrédient"""," ""végétal"""," ""persil"""," ""persil"""
chap025,objectName," ""ustensile"""," """""," ""fourchette"""," ""mets"""
chap025,objectName," ""ustensile"""," """""," ""mets"""," ""mets"""
chap025,objectName," ""ustensile"""," """""," ""mets"""," ""mets"""
chap025,objectName," ""ustensile"""," """""," ""mets"""," ""mets"""
chap025,objectName," ""ingrédient"""," ""éparco"""," ""poivre"""," ""poivre"""
chap025,objectName," ""ingrédient"""," ""éparco"""," ""poivre"""," ""poivre"""
chap025,objectName," """""," """""," """""," ""poussier de charbon"""
chap025,objectName," ""ustensile"""," """""," ""poêle"""," ""poêle"""
chap025,objectName," ""ustensile"""," """""," ""poêle"""," ""poêle"""
chap025,objectName," """""," """""," """""," ""sable sec"""
chap025,objectName," ""ingrédient"""," ""végétal"""," ""salade"""," ""salade"""
chap025,objectName," ""mets"""," """""," ""salade aux œufs"""," ""salade aux œufs"""
chap025,objectName," ""ustensile"""," """""," ""saladier"""," ""saladier"""
chap025,objectName," ""ingrédient"""," """""," ""sauce au vin"""," ""sauce au vin"""
chap025,objectName," ""ingrédient"""," ""éparco"""," ""sel"""," ""sel"""
chap025,objectName," ""ingrédient"""," ""éparco"""," ""sel"""," ""sel"""
chap025,objectName," """""," """""," """""," ""son"""
chap025,objectName," ""ingrédient"""," ""éparco"""," ""sucre"""," ""sucre"""
chap025,objectName," ""ingrédient"""," ""éparco"""," ""sucre"""," ""sucre"""
chap025,objectName," ""mets"""," """""," ""œufs"""," ""sur le plat"""
chap025,objectName," ""ingrédient"""," ""animal"""," ""œufs durs"""," ""tranches"""
chap025,objectName," ""ustensile"""," """""," ""un plat de faïence"""," ""un plat de faïence"""
chap025,objectName," """""," """""," """""," ""ure de bois"""
chap025,objectName," ""ingrédient"""," ""éparco"""," ""vanille en poudre"""," ""vanille en poudre"""
chap025,objectName," ""ustensile"""," """""," ""vase"""," ""vase"""
chap025,objectName," """""," """""," """""," ""vase de terre"""
chap025,objectName," """""," """""," """""," ""vernis"""
chap025,objectName," ""ingrédient"""," ""éparco"""," ""vinaigre"""," ""vinaigre"""
chap025,objectName," ""mets"""," """""," ""œufs à la matelote"""," ""à la matelote"""
chap025,objectName," ""mets"""," """""," ""ŒUFS A LA COQUE"""," ""ŒUFS A LA COQUE"""
chap025,objectName," ""mets"""," """""," ""ŒUFS A LA NEIGE"""," ""ŒUFS A LA NEIGE"""
chap025,objectName," ""mets"""," """""," ""ŒUFS EN MATELOTE"""," ""ŒUFS EN MATELOTE"""
chap025,objectName," ""mets"""," """""," ""ŒUFS SUR LE PLAT"""," ""ŒUFS SUR LE PLAT"""
