chap042,Object," ""Type"""," ""Subtype"""," ""Key"""," ""elementContent"""
chap042,objectName," ""ustensile"""," """""," ""lit de cendre"""," "" lit de cendres"""
chap042,objectName," ""mets"""," """""," ""pommes de terre à la vapeur"""," ""A LA VAPEUR"""
chap042,objectName," """""," """""," """""," ""BETTERAVE"""
chap042,objectName," ""produit"""," ""légume"""," ""chou de Bruxelles"""," ""Chou de Bruxelles"""
chap042,objectName," """""," """""," """""," ""LAPIN"""
chap042,objectName," ""mets"""," """""," ""pommes de terreà l'étuvée """," ""POMMES DE TERRE A L’ÉTUVÉE"""
chap042,objectName," ""mets"""," """""," ""pommes de terre frites"""," ""POMMES DE TERRE FRITES"""
chap042,objectName," ""mets"""," """""," ""purée de pommes de terre"""," ""PURÉE DE POMMES DE TERRE"""
chap042,objectName," ""produit"""," ""légume"""," ""plante potagère"""," ""Plante potagère"""
chap042,objectName," ""mets"""," """""," ""ragoût de mouton aux pommes de terre"""," ""RAGOÛT DE MOUTON AUX POMMES DE TERRE"""
chap042,objectName," """""," """""," """""," ""betterave"""
chap042,objectName," """""," """""," """""," ""betterave"""
chap042,objectName," """""," """""," """""," ""betterave fourragère"""
chap042,objectName," """""," """""," """""," ""betterave potagère"""
chap042,objectName," """""," """""," """""," ""betterave à sucre"""
chap042,objectName," """""," """""," """""," ""betteraves"""
chap042,objectName," """""," """""," """""," ""betteraves"""
chap042,objectName," ""produit"""," ""légume"""," ""betterave"""," ""betteraves"""
chap042,objectName," ""produit"""," ""légume"""," ""betterave"""," ""betteraves"""
chap042,objectName," ""produit"""," ""légume"""," ""betterave"""," ""betteraves"""
chap042,objectName," ""produit"""," ""légume"""," ""betterave"""," ""betteraves"""
chap042,objectName," ""produit"""," ""légume"""," ""betterave"""," ""betteraves"""
chap042,objectName," ""ustensile"""," """""," ""beurre"""," ""beurre"""
chap042,objectName," ""ingrédient"""," ""laitier"""," ""beurre"""," ""beurre frais"""
chap042,objectName," ""ingrédient"""," ""éparco"""," ""beurre"""," ""beurre frais"""
chap042,objectName," ""ingrédient"""," ""éparco"""," ""persil"""," ""bouquet de persil"""
chap042,objectName," ""ustensile"""," """""," ""casserole"""," ""casserole"""
chap042,objectName," ""ustensile"""," """""," ""casserole"""," ""casserole"""
chap042,objectName," ""ustensile"""," """""," ""casserole"""," ""casserole"""
chap042,objectName," ""ustensile"""," """""," ""charbon"""," ""charbon"""
chap042,objectName," ""produit"""," ""légume"""," ""chou"""," ""chou"""
chap042,objectName," ""produit"""," ""légume"""," ""chou de Bruxelles"""," ""chou de Bruxelles"""
chap042,objectName," ""produit"""," ""légume"""," ""chou de Bruxelles"""," ""chou de Bruxelles"""
chap042,objectName," ""produit"""," ""légume"""," ""chou de Bruxelles"""," ""choux"""
chap042,objectName," ""produit"""," ""légume"""," ""chou de Bruxelles"""," ""choux de Bruxelles"""
chap042,objectName," ""ingrédient"""," ""carné"""," ""collet de mouton"""," ""collet de mouton"""
chap042,objectName," ""ustensile"""," """""," ""corbeille"""," ""corbeille"""
chap042,objectName," ""ustensile"""," """""," ""couvercle"""," ""couvercle"""
chap042,objectName," ""produit"""," """""," ""culture"""," ""cultures"""
chap042,objectName," ""ustensile"""," """""," ""cylindre"""," ""cylindre"""
chap042,objectName," ""ingrédient"""," """""," ""eau"""," ""eau"""
chap042,objectName," ""ingrédient"""," ""féculent"""," ""farine"""," ""farine"""
chap042,objectName," ""ustensile"""," """""," ""feu"""," ""feu modéré"""
chap042,objectName," ""ustensile"""," """""," ""friture"""," ""friture"""
chap042,objectName," ""ustensile"""," """""," ""friture"""," ""friture"""
chap042,objectName," ""ingrédient"""," ""animal"""," ""graisse"""," ""graisse"""
chap042,objectName," ""ingrédient"""," ""animal"""," ""graisse"""," ""graisse"""
chap042,objectName," ""ustensile"""," """""," ""graisse"""," ""graisse"""
chap042,objectName," ""ustensile"""," """""," ""huile"""," ""huile"""
chap042,objectName," """""," """""," """""," ""jardins"""
chap042,objectName," ""ingrédient"""," ""laitier"""," ""lait"""," ""lait"""
chap042,objectName," """""," """""," """""," ""lapin"""
chap042,objectName," """""," """""," """""," ""lapin de garenne"""
chap042,objectName," """""," """""," """""," ""lapins"""
chap042,objectName," ""produit"""," ""légume"""," ""légume"""," ""légume"""
chap042,objectName," ""ustensile"""," """""," ""marmite"""," ""marmite"""
chap042,objectName," ""ingrédient"""," ""carné"""," ""collet de mouton"""," ""morceaux"""
chap042,objectName," ""ingrédient"""," ""carné"""," ""mouton"""," ""mouton"""
chap042,objectName," """""," """""," """""," ""nourriture"""
chap042,objectName," ""ingrédient"""," ""légume"""," ""oignon"""," ""oignons moyens"""
chap042,objectName," ""ustensile"""," """""," ""passoire"""," ""passoire"""
chap042,objectName," """""," """""," """""," ""plante"""
chap042,objectName," ""produit"""," """""," ""plant"""," ""plants"""
chap042,objectName," ""ustensile"""," """""," ""mets"""," ""mets"""
chap042,objectName," ""mets"""," """""," ""pommes de terre à l'étuvée"""," ""plat de pommes de terre à l'étuvée"""
chap042,objectName," ""ingrédient"""," ""éparco"""," ""poivre"""," ""poivre"""
chap042,objectName," ""ingrédient"""," ""éparco"""," ""poivre"""," ""poivre"""
chap042,objectName," ""ingrédient"""," ""légume"""," ""pomme de terre"""," ""pommes de terre"""
chap042,objectName," ""ingrédient"""," ""légume"""," ""pomme de terre"""," ""pommes de terre"""
chap042,objectName," ""ingrédient"""," ""légume"""," ""pomme de terre"""," ""pommes de terre"""
chap042,objectName," ""ingrédient"""," ""légume"""," ""pomme de terre"""," ""pommes de terre"""
chap042,objectName," ""mets"""," """""," ""pommes de terre à l'étuvée"""," ""pommes de terre"""
chap042,objectName," ""ingrédient"""," ""légume"""," ""pomme de terre"""," ""pommes de terre """
chap042,objectName," ""mets"""," """""," ""pommes de terre frites"""," ""pommes de terre frites"""
chap042,objectName," ""mets"""," """""," ""pommes de terre frites"""," ""pommes de terre frites"""
chap042,objectName," ""mets"""," """""," ""purée de pommes de terre"""," ""purée de pommes de terre"""
chap042,objectName," ""mets"""," """""," ""ragoût de mouton aux pommes de terre"""," ""ragoût de mouton aux pommes de terre"""
chap042,objectName," ""mets"""," """""," """""," ""ragoût de mouton aux pommes de terre>ragoût de mouton aux pommes de terre"""
chap042,objectName," """""," """""," """""," ""salade"""
chap042,objectName," ""ingrédient"""," ""éparco"""," ""sel"""," ""sel"""
chap042,objectName," ""ingrédient"""," ""éparco"""," ""sel"""," ""sel"""
chap042,objectName," ""ingrédient"""," ""éparco"""," ""sel"""," ""sel"""
chap042,objectName," ""ingrédient"""," ""éparco"""," ""sel"""," ""sel fin"""
chap042,objectName," ""ustensile"""," """""," ""vase"""," ""vase"""
