chap016,Object," ""Type"""," ""Subtype"""," ""Key"""," ""elementContent"""
chap016,objectName," ""mets"""," """""," ""gaufres"""," "" gaufres"""
chap016,objectName," ""ingrédient"""," ""éparco"""," ""assaisonements"""," "" assaisonnements"""
chap016,objectName," ""ingrédient"""," ""laitier"""," ""beurre"""," "" beurre"""
chap016,objectName," ""ingrédient"""," ""éparco"""," ""assaisonements"""," ""assaisonnements"""
chap016,objectName," ""mets"""," """""," ""pots de crème au café"""," ""au café"""
chap016,objectName," ""mets"""," """""," ""tartes aux prunes"""," ""aux prunes"""
chap016,objectName," ""mets"""," """""," ""tartes aux abricots"""," ""aux abricots"""
chap016,objectName," ""mets"""," """""," ""tartes aux cerises"""," ""aux cerises"""
chap016,objectName," ""mets"""," """""," ""beignets"""," ""beignets"""
chap016,objectName," ""ingrédient"""," ""laitier"""," ""beurre"""," ""beurre"""
chap016,objectName," ""ingrédient"""," ""laitier"""," ""beurre"""," ""beurre"""
chap016,objectName," ""ingrédient"""," ""laitier"""," ""beurre"""," ""beurre"""
chap016,objectName," ""mets"""," """""," ""biscuits de ménage"""," ""biscuits de ménage"""
chap016,objectName," ""mets"""," """""," ""charlottes"""," ""charlottes"""
chap016,objectName," ""mets"""," """""," ""croquettes"""," ""croquettes"""
chap016,objectName," ""mets"""," """""," ""crème renversée"""," ""crème renversée"""
chap016,objectName," ""mets"""," """""," ""entremets sucrés"""," ""entremets sucrés"""
chap016,objectName," ""mets"""," """""," ""galettes de ménage"""," ""galettes de ménage"""
chap016,objectName," ""ingrédient"""," ""animal"""," ""graisses"""," ""graisses"""
chap016,objectName," ""mets"""," """""," ""gâteau quatre-quarts"""," ""gâteau quatre-quarts"""
chap016,objectName," ""mets"""," """""," ""gâteaux"""," ""gâteaux"""
chap016,objectName," ""mets"""," """""," ""gâteaux"""," ""gâteaux"""
chap016,objectName," ""ingrédient"""," ""animal"""," ""jaunes d'œufs"""," ""jaunes d'œufs"""
chap016,objectName," ""ingrédient"""," ""laitier"""," ""lait"""," ""lait"""
chap016,objectName," ""mets"""," """""," ""mets"""," ""mets"""
chap016,objectName," ""mets"""," """""," ""mets"""," ""mets"""
chap016,objectName," """""," """""," """""," ""odeur"""
chap016,objectName," ""mets"""," """""," ""pain"""," ""pain"""
chap016,objectName," ""mets"""," """""," ""pommes au beurre"""," ""pommes au beurre """
chap016,objectName," ""mets"""," """""," ""pots de crème au chocolat"""," ""pots de crème au chocolat"""
chap016,objectName," ""ingrédient"""," """""," ""pâte"""," ""pâte"""
chap016,objectName," ""ingrédient"""," """""," ""pâte"""," ""pâte"""
chap016,objectName," ""mets"""," """""," ""pâtisserie"""," ""pâtisserie"""
chap016,objectName," ""mets"""," """""," ""pâtisseries"""," ""pâtisseries"""
chap016,objectName," ""mets"""," """""," ""pâtisseries"""," ""pâtisseries"""
chap016,objectName," ""mets"""," """""," ""pâtisseries"""," ""pâtisseries"""
chap016,objectName," ""mets"""," """""," ""pâtisseries"""," ""pâtisseries"""
chap016,objectName," ""mets"""," """""," ""pâtisseries"""," ""pâtisseries"""
chap016,objectName," ""ingrédient"""," ""éparco"""," ""sucre"""," ""sucre"""
chap016,objectName," ""ingrédient"""," ""éparco"""," ""sucre"""," ""sucre"""
chap016,objectName," ""mets"""," """""," ""tartes"""," ""tartes"""
chap016,objectName," """""," """""," """""," ""tôt-fait"""
chap016,objectName," ""mets"""," """""," ""tartes à la frangipane"""," ""à la frangipane"""
chap016,objectName," ""mets"""," """""," ""tartes à la purée de pommes"""," ""à la purée de pommes"""
chap016,objectName," ""ingrédient"""," ""animal"""," ""œufs"""," ""œufs"""
