"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch093", "récit", "http://www.wikidata.org/entity/Q294153", "", "Richard Arkwright", "Arkwright"
"ch093", "récit", "http://www.wikidata.org/entity/Q133372", "", "Charles VII of France", "Charles VIl"
"ch093", "récit", "http://www.wikidata.org/entity/Q710176", "", "Gabriel Naudé", "Gabriel Naudé"
"ch093", "récit", "", "", "", "Jacques Bonhomme"
"ch093", "récit", "", "", "", "Jacques Bonhomme"
"ch093", "récit", "http://www.wikidata.org/entity/Q7742", "", "Louis XIV of France", "Louis XIV"
"ch093", "récit", "", "", "marthe", "Marthe"
"ch093", "récit", "", "", "mme_richard", "Mme Richard"
"ch093", "récit", "", "", "suzette", "Suzette"
"ch093", "questionnaire", "http://www.wikidata.org/entity/Q294153", "", "Richard Arkwright", "Arkwright"
"ch093", "histoire", "http://www.wikidata.org/entity/Q3044", "", "Charlemagne", "Charlemagne"
