"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch015", "récit", "https://www.wikidata.org/wiki/Q506720", "", "", "Adèle de Vermandois"
"ch015", "récit", "", "", "lejoly", "Florentin Lejoly"
"ch015", "récit", "", "", "françois", "François"
"ch015", "récit", "https://www.wikidata.org/wiki/Q288034", "", "", "Herbert IV de Vermandois"
"ch015", "récit", "", "", "jacques", "Jacques"
"ch015", "récit", "", "", "ludivine", "Ludivine"
"ch015", "récit", "", "", "m_dumay", "M. Dumay"
"ch015", "récit", "", "", "suzette", "Suzette"
"ch015", "récit", "https://www.wikidata.org/wiki/Q288034", "", "", "comte Herbert IV"
"ch015", "questionnaire", "", "", "lejoly", "Lejoly"
"ch015", "questionnaire", "", "", "ludivine", "Ludivine"
