"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch036", "récit", "", "", "charlot", "Charlot"
"ch036", "récit", "", "", "françois", "François"
"ch036", "récit", "", "", "françois", "François"
"ch036", "récit", "", "", "françois", "François"
"ch036", "récit", "", "", "françois", "François"
"ch036", "récit", "", "", "ludivine", "Ludivine"
"ch036", "récit", "", "", "m_dumay", "M. Dumay"
"ch036", "récit", "", "", "suzette", "Suzette"
"ch036", "récit", "", "", "suzette", "Suzette"
"ch036", "récit", "", "", "suzette", "Suzette"
"ch036", "récit", "", "", "vincent", "Vincent"
"ch036", "questionnaire", "", "", "françois", "François"
"ch036", "questionnaire", "", "", "françois", "François"
"ch036", "questionnaire", "", "", "suzette", "Suzette"
"ch036", "questionnaire", "", "", "suzette", "Suzette"
