"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch010", "récit", "", "", "charlot", "Charlot"
"ch010", "récit", "", "", "charlot", "Charlot"
"ch010", "récit", "", "", "charlot", "Charlot"
"ch010", "récit", "", "", "charlot", "Charlot"
"ch010", "récit", "https://www.wikidata.org/wiki/Q109860", "", "Dagobert", "Dagobert"
"ch010", "récit", "", "", "", "Dagobert"
"ch010", "récit", "https://www.wikidata.org/wiki/Q109860", "", "", "Dagobert"
"ch010", "récit", "", "", "françois", "François"
"ch010", "récit", "", "", "françois", "François"
"ch010", "récit", "", "", "françois", "François"
"ch010", "récit", "", "", "françois", "François"
"ch010", "récit", "", "", "françois", "François"
"ch010", "récit", "", "", "jacques", "Jacques"
"ch010", "récit", "", "", "jacques", "Jacques"
"ch010", "récit", "", "", "m_valon", "M. Valon"
"ch010", "récit", "", "", "suzette", "Suzette"
"ch010", "récit", "", "", "suzette", "Suzette"
"ch010", "récit", "", "", "suzette", "Suzette"
"ch010", "récit", "", "", "suzette", "Suzette"
"ch010", "questionnaire", "", "", "charlot", "Charlot"
"ch010", "questionnaire", "", "", "françois", "François"
"ch010", "questionnaire", "", "", "françois", "François"
"ch010", "questionnaire", "", "", "jacques", "Jacques"
"ch010", "questionnaire", "", "", "m_valon", "M. Valon"
"ch010", "questionnaire", "", "", "suzette", "Suzette"
"ch010", "questionnaire", "", "", "suzette", "Suzette"
"ch010", "questionnaire", "", "", "suzette", "Suzette"
"ch010", "morale", "", "", "charlot", "Charlot"
"ch010", "morale", "", "", "charlot", "Charlot"
"ch010", "morale", "", "", "françois", "François"
"ch010", "morale", "", "", "françois", "François"
"ch010", "morale", "", "", "françois", "François"
"ch010", "morale", "", "", "suzette", "Suzette"
"ch010", "morale", "", "", "suzette", "Suzette"
"ch010", "morale", "", "", "suzette", "Suzette"
"ch010", "civilité", "", "", "françois", "François"
"ch010", "histoire", "https://www.wikidata.org/wiki/Q316881", "", "", "Charibert"
"ch010", "histoire", "https://www.wikidata.org/wiki/Q209118", "", "", "Clotaire II"
"ch010", "histoire", "https://www.wikidata.org/wiki/Q109860", "", "", "Dagobert"
"ch010", "histoire", "https://www.wikidata.org/wiki/Q109860", "", "", "Dagobert"
"ch010", "histoire", "https://www.wikidata.org/wiki/Q109860", "", "", "Dagobert"
"ch010", "histoire", "https://www.wikidata.org/wiki/Q109860", "", "", "Dagobert"
"ch010", "histoire", "https://www.wikidata.org/wiki/Q360798", "", "", "Eloi"
"ch010", "histoire", "https://www.wikidata.org/wiki/Q360798", "", "", "Eloi"
