"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch016", "récit", "", "", "charlot", "Charlot"
"ch016", "récit", "", "", "charlot", "Charlot"
"ch016", "récit", "", "", "charlot", "Charlot"
"ch016", "récit", "", "", "charlot", "Charlot"
"ch016", "récit", "", "", "charlot", "Charlot"
"ch016", "récit", "", "", "françois", "François"
"ch016", "récit", "", "", "jacques", "Jacques"
"ch016", "récit", "", "", "m_dumay", "M. Dumay"
"ch016", "récit", "", "", "mme_valon", "Mme Valon"
"ch016", "récit", "", "", "suzette", "Suzette"
"ch016", "récit", "", "", "suzette", "Suzette"
"ch016", "récit", "", "", "suzette", "Suzette"
"ch016", "questionnaire", "", "", "charlot", "Charlot"
"ch016", "questionnaire", "", "", "charlot", "Charlot"
"ch016", "questionnaire", "", "", "françois", "François"
"ch016", "questionnaire", "", "", "jacques", "Jacques"
"ch016", "questionnaire", "", "", "mme_valon", "Mme Valon"
"ch016", "questionnaire", "", "", "suzette", "Suzette"
"ch016", "questionnaire", "", "", "suzette", "Suzette"
