"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch138", "récit", "", "", "m_dumay", "M. Dumay"
"ch138", "récit", "", "", "m_dumay", "M. Dumay"
"ch138", "récit", "", "", "suzette", "Suzette"
"ch138", "questionnaire", "", "", "m_dumay", "M. Dumay"
"ch138", "questionnaire", "", "", "suzette", "Suzette"
"ch138", "questionnaire", "", "", "suzette", "Suzette"
"ch138", "composition", "", "", "", "E. LAPORTE"
"ch138", "calcul", "", "", "", "E. FOURNIER"
"ch138", "calcul", "", "", "", "FOURNER Eléonore"
"ch138", "calcul", "", "", "", "Mlle LENOIR Henriette"
