"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch044", "récit", "", "", "benoît", "Benoît"
"ch044", "récit", "", "", "m_dumay", "Denis Dumay"
"ch044", "récit", "", "", "ludivine", "Ludivine"
"ch044", "récit", "", "", "m_valon", "M"
"ch044", "récit", "", "", "m_dumay", "M. Dumay"
"ch044", "récit", "", "", "m_dumay", "M. Dumay"
"ch044", "récit", "", "", "mathias", "Mathias Dumay"
"ch044", "récit", "", "", "mme_valon", "Mme Valon"
"ch044", "récit", "", "", "benoît", "père Benoît"
"ch044", "questionnaire", "", "", "benoît", "Benoît "
"ch044", "morale", "http://www.wikidata.org/entity/Q34969", "", "Benjamin Franklin", "Franklin"
"ch044", "morale", "https://www.wikidata.org/wiki/Q34969", "", "", "Franklin"
"ch044", "composition", "", "", "", "E. LAPORTE"
