"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch022", "récit", "", "", "castor", "Castor"
"ch022", "récit", "", "", "charlot", "Charlot"
"ch022", "récit", "", "", "charlot", "Charlot"
"ch022", "récit", "", "", "charlot", "Charlot"
"ch022", "récit", "", "", "françois", "François"
"ch022", "récit", "", "", "françois", "François"
"ch022", "récit", "", "", "françois", "François"
"ch022", "récit", "", "", "françois", "François"
"ch022", "récit", "", "", "françois", "François"
"ch022", "récit", "", "", "françois", "François"
"ch022", "récit", "", "", "jacques", "Jacques"
"ch022", "récit", "", "", "m_dumay", "M. Dumay"
"ch022", "récit", "", "", "m_dumay", "M. Dumay"
"ch022", "récit", "", "", "suzette", "Suzette"
"ch022", "récit", "", "", "suzette", "Suzette"
"ch022", "récit", "", "", "suzette", "Suzette"
"ch022", "questionnaire", "", "", "françois", "François"
"ch022", "questionnaire", "", "", "françois", "François"
"ch022", "questionnaire", "", "", "m_dumay", "M. Dumay"
"ch022", "questionnaire", "", "", "m_dumay", "M. Dumay"
