"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch144", "récit", "", "", "benoît", "Benoît"
"ch144", "récit", "", "", "", "Brazza"
"ch144", "récit", "", "", "charlot", "Charlot"
"ch144", "récit", "", "", "cécile", "Cécile"
"ch144", "récit", "", "", "françois", "François"
"ch144", "récit", "", "", "jacques", "Jacques"
"ch144", "récit", "", "", "jacques", "Jacques"
"ch144", "récit", "", "", "louis", "Louis"
"ch144", "récit", "", "", "ludivine", "Ludivine"
"ch144", "récit", "", "", "ludivine", "Ludivine"
"ch144", "récit", "", "", "m_valon", "M."
"ch144", "récit", "", "", "m_cartier", "M. Cartier"
"ch144", "récit", "", "", "m_dumay", "M. Dumay"
"ch144", "récit", "", "", "m_dumay", "M. Dumay"
"ch144", "récit", "", "", "madeleine", "Madeleine"
"ch144", "récit", "", "", "marguerite", "Marguerite"
"ch144", "récit", "", "", "marguerite", "Marguerite"
"ch144", "récit", "", "", "marguerite", "Marguerite"
"ch144", "récit", "", "", "marguerite", "Marguerite"
"ch144", "récit", "", "", "marthe", "Marthe"
"ch144", "récit", "", "", "mme_richard", "Mme Richard"
"ch144", "récit", "", "", "mme_valon", "Mme Valon"
"ch144", "récit", "", "", "pascal", "Pascal"
"ch144", "récit", "", "", "pascal", "Pascal"
"ch144", "récit", "", "", "suzette", "Suzette"
"ch144", "récit", "", "", "suzette", "Suzette"
"ch144", "récit", "", "", "marguerite", "Suzette II"
"ch144", "récit", "", "", "sylvain", "Sylvain"
"ch144", "récit", "", "", "sylvain", "Sylvain"
"ch144", "questionnaire", "", "", "ludivine", "Ludivine"
"ch144", "questionnaire", "", "", "m_dumay", "M. Dumay"
"ch144", "questionnaire", "", "", "marguerite", "Marguerite"
"ch144", "questionnaire", "", "", "marguerite", "Marguerite"
"ch144", "questionnaire", "", "", "sylvain", "Sylvain"
