"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch072", "récit", "http://www.wikidata.org/entity/Q32500", "", "Charles V", "Charles-Quint"
"ch072", "récit", "", "", "jacques", "Jacques"
"ch072", "récit", "", "", "jacques", "Jacques"
"ch072", "récit", "http://www.wikidata.org/entity/Q7742", "", "Louis XIV of France", "Louis XIV"
"ch072", "récit", "", "", "pascal", "Pascal"
"ch072", "récit", "", "", "pascal", "Pascal"
"ch072", "récit", "", "", "suzette", "Suzette"
"ch072", "questionnaire", "", "", "jacques", "Jacques"
"ch072", "questionnaire", "", "", "jacques", "Jacques"
"ch072", "questionnaire", "", "", "pascal", "Pascal"
"ch072", "questionnaire", "", "", "suzette", "Suzette"
"ch072", "questionnaire", "", "", "suzette", "Suzette"
"ch072", "histoire", "http://www.wikidata.org/entity/Q332586", "", "Pierre Adolphe Chéruel", "CHÉRUEL"
"ch072", "histoire", "http://www.wikidata.org/entity/Q151120", "", "Charles the Bold", "Charles le Téméraire"
"ch072", "histoire", "http://www.wikidata.org/entity/Q32500", "", "Charles V", "Charles-Quint"
"ch072", "histoire", "http://www.wikidata.org/entity/Q32500", "", "Charles V", "Charles-Quint"
"ch072", "histoire", "http://www.wikidata.org/entity/Q12860", "", "Ferdinand II of Aragon", "Ferdinand"
"ch072", "histoire", "http://www.wikidata.org/entity/Q129857", "", "Francis I of France", "François Ier"
"ch072", "histoire", "http://www.wikidata.org/entity/Q132545", "", "Henry II of France", "Henri II"
"ch072", "histoire", "http://www.wikidata.org/entity/Q171136", "", "Juana I of Castile", "Jeanne la Folle"
"ch072", "histoire", "http://www.wikidata.org/entity/Q157073", "", "Mary of Burgundy", "Marie de Bourgogne"
"ch072", "histoire", "http://www.wikidata.org/entity/Q157098", "", "Philip I of Castile", "Philippe le Beau"
"ch072", "histoire", "http://www.wikidata.org/entity/Q26702", "", "Armand-Jean du Plessis, duc de Richelieu", "Richelieu"
