"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch109", "récit", "", "", "", "Marie-Antoinette"
"ch109", "récit", "", "", "mme_richard", "Mme Richard"
"ch109", "récit", "", "", "suzette", "Suzette"
"ch109", "récit", "", "", "", "fée Urgande"
"ch109", "récit", "", "", "mme_richard", "tante Richard"
"ch109", "questionnaire", "", "", "", "fée Urgande"
"ch109", "questionnaire", "", "", "mme_richard", "tante Richard"
"ch109", "histoire", "http://www.wikidata.org/entity/Q3159083", "", "Jacques Hardouin-Mansart de Sagonne", "Hardouin Mansart"
"ch109", "histoire", "http://www.wikidata.org/entity/Q273849", "", "André Le Nôtre", "Le Nôtre"
"ch109", "histoire", "http://www.wikidata.org/entity/Q3164360", "", "Jean-Baptiste Le Brun", "Lebrun"
"ch109", "histoire", "http://www.wikidata.org/entity/Q310530", "", "Louis Le Vau", "Levau"
"ch109", "histoire", "http://www.wikidata.org/entity/Q7742", "", "Louis XIV of France", "Louis XIV"
"ch109", "histoire", "http://www.wikidata.org/entity/Q7742", "", "Louis XIV of France", "Louis XIV"
"ch109", "histoire", "http://www.wikidata.org/entity/Q7738", "", "Louis XV of France", "Louis XV"
"ch109", "histoire", "http://www.wikidata.org/entity/Q7738", "", "Louis XV of France", "Louis XV,"
"ch109", "histoire", "http://www.wikidata.org/entity/Q7732", "", "Louis XVI of France", "Louis XVI"
"ch109", "histoire", "http://www.wikidata.org/entity/Q7732", "", "Louis XVI of France", "Louis XVI"
"ch109", "histoire", "http://www.wikidata.org/entity/Q7771", "", "Louis-Philippe I", "Louis-Philippe"
"ch109", "histoire", "http://www.wikidata.org/entity/Q47365", "", "Marie Antoinette", "Marie Antoinette"
"ch109", "histoire", "http://www.wikidata.org/entity/Q47365", "", "Marie Antoinette", "Marie-Antoinette"
"ch109", "histoire", "http://www.wikidata.org/entity/Q47365", "", "Marie Antoinette", "Marie-Antoinette"
"ch109", "histoire", "http://www.wikidata.org/entity/Q47365", "", "Marie Antoinette", "Marie-Antoinette "
