"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch062", "récit", "", "", "m_dumay", "Dumay"
"ch062", "récit", "https://www.wikidata.org/wiki/Q368976", "", "", "René Caillié"
"ch062", "récit", "https://www.wikidata.org/wiki/Q368976", "", "", "René Caillié"
"ch062", "récit", "", "", "sylvain", "Sylvain"
"ch062", "récit", "", "", "sylvain", "Sylvain"
"ch062", "questionnaire", "", "", "pascal", "Pascal"
"ch062", "questionnaire", "", "", "pascal", "Pascal"
"ch062", "questionnaire", "https://www.wikidata.org/wiki/Q368976", "", "", "René Caillié "
"ch062", "questionnaire", "", "", "sylvain", "Sylvain"
"ch062", "sciences_naturelles", "https://www.wikidata.org/wiki/Q618902", "", "", "BOUCHARDAT"
