"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch099", "récit", "http://www.wikidata.org/entity/Q310833", "", "Joseph Marie Jacquard", "Jacquard"
"ch099", "récit", "", "", "", "Polichinelle"
"ch099", "récit", "", "", "", "Polichinelle"
"ch099", "récit", "", "", "", "Polichinelle"
"ch099", "récit", "", "", "", "Polichinelle"
"ch099", "récit", "", "", "", "Polichinelle"
"ch099", "récit", "", "", "", "Polichinelle"
"ch099", "récit", "http://dbpedia.org/resource/Barthélemy_Thimonnier", "", "Barthélemy Thimonnier", "Thimonier"
"ch099", "récit", "", "", "", "Thimonier"
"ch099", "questionnaire", "", "", "", "Polichinelle"
"ch099", "questionnaire", "", "", "", "Thimonier"
"ch099", "questionnaire", "", "", "", "Thimonier"
"ch099", "questionnaire", "", "", "", "Thimonier"
"ch099", "composition", "", "", "", "Bonaparte"
"ch099", "composition", "", "", "", "Bonaparte"
"ch099", "composition", "", "", "", "Bonaparte"
"ch099", "composition", "", "", "", "Brémontier"
"ch099", "composition", "", "", "", "Carnot"
"ch099", "composition", "", "", "", "Carnot"
"ch099", "composition", "", "", "", "Jacquard"
"ch099", "composition", "", "", "", "Jacquard"
"ch099", "composition", "", "", "", "Jacquard"
"ch099", "composition", "", "", "", "Jacquard"
"ch099", "composition", "", "", "", "Jacquard"
"ch099", "composition", "", "", "", "Jacquard"
"ch099", "composition", "", "", "", "Jacquard"
"ch099", "composition", "", "", "", "Joseph-Marie Jacquard"
"ch099", "composition", "", "", "", "Vaucanson"
