"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch017", "récit", "", "", "charlot", "Charlot"
"ch017", "récit", "", "", "mme_valon", "Madame"
"ch017", "récit", "", "", "mme_valon", "Madame"
"ch017", "récit", "", "", "mme_valon", "Madame"
"ch017", "récit", "", "", "mme_valon", "Madame "
"ch017", "récit", "", "", "suzette", "Suzette"
"ch017", "récit", "", "", "suzette", "Suzette"
"ch017", "récit", "", "", "suzette", "Suzette"
"ch017", "récit", "", "", "suzette", "Suzette"
"ch017", "récit", "", "", "suzette", "Suzette"
"ch017", "questionnaire", "", "", "suzette", "Suzette"
"ch017", "questionnaire", "", "", "suzette", "Suzette"
"ch017", "questionnaire", "", "", "suzette", "Suzette"
