"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch070", "récit", "", "", "charlot", "Charlot"
"ch070", "récit", "", "", "françois", "François"
"ch070", "récit", "", "", "jacques", "Jacques"
"ch070", "récit", "", "", "m_dumay", "M. Dumay"
"ch070", "récit", "", "", "pascal", "Pascal"
"ch070", "récit", "", "", "suzette", "Suzette"
"ch070", "récit", "", "", "sylvain", "Sylvain"
"ch070", "récit", "", "", "sylvain", "Sylvain"
"ch070", "récit", "", "", "sylvain", "Sylvain"
"ch070", "questionnaire", "", "", "m_dumay", "M. Dumay"
"ch070", "questionnaire", "", "", "sylvain", "Sylvain"
