"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch098", "récit", "http://www.wikidata.org/entity/Q1549", "", "Amplepuis", "Amplepuis"
"ch098", "récit", "http://www.wikidata.org/entity/Q1549", "", "Amplepuis", "Amplepuis"
"ch098", "récit", "http://www.wikidata.org/entity/Q456", "", "Lyon", "Lyon"
"ch098", "récit", "http://www.wikidata.org/entity/Q456", "", "Lyon", "Lyon"
"ch098", "récit", "http://www.wikidata.org/entity/Q456", "", "Lyon", "Lyon"
"ch098", "récit", "http://www.wikidata.org/entity/Q1142571", "", "Lyonnais", "Lyonnais"
"ch098", "récit", "", "", "", "Palais de Justice"
"ch098", "récit", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch098", "récit", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch098", "récit", "http://www.wikidata.org/entity/Q764519", "", "Fourvière", "coteau de Fourvières"
"ch098", "morale", "http://www.wikidata.org/entity/Q49", "", "North America", "Amérique"
"ch098", "morale", "http://www.wikidata.org/entity/Q167600", "", "Auxerre", "Auxerre"
"ch098", "morale", "http://www.wikidata.org/entity/Q70972", "", "Kingdom of France", "France"
"ch098", "morale", "http://www.wikidata.org/entity/Q191085", "", "Gascony", "Gascogne"
"ch098", "morale", "http://www.wikidata.org/entity/Q191085", "", "Gascony", "Gascogne"
"ch098", "morale", "http://www.wikidata.org/entity/Q55", "", "Netherlands", "Hollande"
"ch098", "morale", "http://www.wikidata.org/entity/Q1802044", "", "Landes forest", "Landes"
"ch098", "morale", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch098", "morale", "http://www.wikidata.org/entity/Q211260", "", "Zaandam", "Saardam"
"ch098", "géographie", "http://www.wikidata.org/entity/Q30", "", "United States of America", "Amérique"
"ch098", "géographie", "http://www.wikidata.org/entity/Q21", "", "England", "Angleterre"
"ch098", "géographie", "http://www.wikidata.org/entity/Q8213", "", "Palais de la Bourse", "Bourse"
"ch098", "géographie", "http://www.wikidata.org/entity/Q8297", "", "Les Brotteaux", "Brotteaux"
"ch098", "géographie", "http://www.wikidata.org/entity/Q8656", "", "La Croix-Rousse", "Croix-Rousse"
"ch098", "géographie", "http://www.wikidata.org/entity/Q1516", "", "Basilica of Notre-Dame de Fourvière", "Fourvières"
"ch098", "géographie", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch098", "géographie", "http://www.wikidata.org/entity/Q75174279", "", "Grand Théâtre de Lyon", "Grand-Théâtre"
"ch098", "géographie", "http://www.wikidata.org/entity/Q3397269", "", "Pont de la Guillotière (Lyon)", "Guillotière"
"ch098", "géographie", "http://www.wikidata.org/entity/Q4013", "", "Hôtel-Dieu de Lyon", "Hôtel Dieu"
"ch098", "géographie", "http://www.wikidata.org/entity/Q516", "", "Hôtel de Ville de Lyon", "Hôtel de ville"
"ch098", "géographie", "http://www.wikidata.org/entity/Q456", "", "Lyon", "Lyon"
"ch098", "géographie", "http://www.wikidata.org/entity/Q456", "", "Lyon", "Lyon"
"ch098", "géographie", "http://www.wikidata.org/entity/Q456", "", "Lyon", "Lyon"
"ch098", "géographie", "http://www.wikidata.org/entity/Q456", "", "Lyon", "Lyon"
"ch098", "géographie", "http://www.wikidata.org/entity/Q456", "", "Lyon", "Lyon"
"ch098", "géographie", "http://www.wikidata.org/entity/Q8426", "", "Palais de justice historique de Lyon", "Palais de Justice"
"ch098", "géographie", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch098", "géographie", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch098", "géographie", "http://www.wikidata.org/entity/Q602", "", "Rhône", "Rhône"
"ch098", "géographie", "http://www.wikidata.org/entity/Q187834", "", "Saône", "Saône"
"ch098", "géographie", "http://www.wikidata.org/entity/Q2706299", "", "Vaise", "Vaise"
"ch098", "géographie", "http://www.wikidata.org/entity/Q1521", "", "Lyon Cathedral", "cathédrale"
"ch098", "géographie", "http://www.wikidata.org/entity/Q3145298", "", "Antiquaille Hospital", "hospice de l'Antiquaille"
"ch098", "géographie", "http://www.wikidata.org/entity/Q2820699", "", "Palais Saint-Pierre", "palais Saint-Pierre"
"ch098", "géographie", "http://www.wikidata.org/entity/Q511", "", "Museum of Fine Arts of Lyon", "palais des Beaux-Arts"
"ch098", "géographie", "http://www.wikidata.org/entity/Q3246", "", "Basilica of Saint-Martin d'Ainay", "église d'Ainay"
