"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch143", "récit", "http://www.wikidata.org/entity/Q183", "", "Germany", "Allemagne"
"ch143", "récit", "http://www.wikidata.org/entity/Q21", "", "England", "Angleterre"
"ch143", "récit", "", "", "", "Catelet"
"ch143", "récit", "http://www.wikidata.org/entity/Q828", "", "Americas", "l'Amérique"
"ch143", "sciences_naturelles", "http://www.wikidata.org/entity/Q828", "", "Americas", "Amérique"
"ch143", "sciences_naturelles", "http://www.wikidata.org/entity/Q21", "", "England", "Angleterre"
"ch143", "sciences_naturelles", "", "", "", "Chine"
"ch143", "sciences_naturelles", "http://www.wikidata.org/entity/Q29520", "", "China", "Chine"
"ch143", "sciences_naturelles", "http://www.wikidata.org/entity/Q30", "", "United States of America", "Etats-Unis"
"ch143", "sciences_naturelles", "http://www.wikidata.org/entity/Q46", "", "Europe", "Europe"
"ch143", "sciences_naturelles", "http://www.wikidata.org/entity/Q102911", "", "Holland", "Hollande"
"ch143", "sciences_naturelles", "", "", "", "Japon"
"ch143", "sciences_naturelles", "http://www.wikidata.org/entity/Q17", "", "Japan", "Japon"
