"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch095", "récit", "http://www.wikidata.org/entity/Q47261", "", "Duchy of Bavaria", "Bavière"
"ch095", "récit", "", "", "", "Flandres"
"ch095", "récit", "http://www.wikidata.org/entity/Q70972", "", "Kingdom of France", "France"
"ch095", "récit", "http://www.wikidata.org/entity/Q70972", "", "Kingdom of France", "France"
"ch095", "récit", "http://www.wikidata.org/entity/Q70972", "", "Kingdom of France", "France"
"ch095", "questionnaire", "http://www.wikidata.org/entity/Q21", "", "England", "Angleterre"
"ch095", "histoire", "http://www.wikidata.org/entity/Q21", "", "England", "Angleterre"
"ch095", "histoire", "http://www.wikidata.org/entity/Q70972", "", "Kingdom of France", "France"
"ch095", "histoire", "http://www.wikidata.org/entity/Q70972", "", "Kingdom of France", "France"
"ch095", "histoire", "http://www.wikidata.org/entity/Q70972", "", "Kingdom of France", "France"
"ch095", "histoire", "http://www.wikidata.org/entity/Q5489", "", "Troyes", "Troyes"
