"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch083", "récit", "http://www.wikidata.org/entity/Q30", "", "United States of America", "Amérique"
"ch083", "récit", "http://www.wikidata.org/entity/Q408", "", "Australia", "Australie"
"ch083", "récit", "http://www.wikidata.org/entity/Q29520", "", "China", "Chine"
"ch083", "récit", "http://www.wikidata.org/entity/Q329664", "", "Le Creusot", "Creusot"
"ch083", "récit", "http://www.wikidata.org/entity/Q12736", "", "Saône-et-Loire", "Saône-et-Loire"
"ch083", "récit", "http://www.wikidata.org/entity/Q538", "", "Insular Oceania", "îles océaniennes"
"ch083", "sciences_naturelles", "http://www.wikidata.org/entity/Q45328", "", "Elba", "Elbe"
"ch083", "sciences_naturelles", "http://www.wikidata.org/entity/Q30", "", "United States of America", "Etats-Unis"
"ch083", "sciences_naturelles", "http://www.wikidata.org/entity/Q34", "", "Sweden", "Suède"
"ch083", "géographie", "http://www.wikidata.org/entity/Q408", "", "Australia", "Australie"
"ch083", "géographie", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch083", "géographie", "http://www.wikidata.org/entity/Q55643", "", "Oceania", "Océanie"
"ch083", "géographie", "http://www.wikidata.org/entity/Q55643", "", "Oceania", "Océanie"
