"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch060", "récit", "", "", "", "Afrique"
"ch060", "récit", "", "", "", "Afrique"
"ch060", "récit", "", "", "", "Afrique"
"ch060", "récit", "", "", "", "Benguéla"
"ch060", "récit", "", "", "", "Mecque"
"ch060", "récit", "", "", "", "Zanzibar"
"ch060", "questionnaire", "", "", "", "Benguéla"
"ch060", "sciences_naturelles", "", "", "", "Afrique"
"ch060", "sciences_naturelles", "", "", "", "Afrique"
"ch060", "sciences_naturelles", "", "", "", "Algérie"
"ch060", "sciences_naturelles", "", "", "", "Amérique"
"ch060", "sciences_naturelles", "", "", "", "Asie"
"ch060", "sciences_naturelles", "", "", "", "Asie"
"ch060", "sciences_naturelles", "", "", "", "Asie"
"ch060", "sciences_naturelles", "", "", "", "Chine"
"ch060", "sciences_naturelles", "", "", "", "Espagne"
"ch060", "sciences_naturelles", "", "", "", "Europe"
"ch060", "sciences_naturelles", "", "", "", "Europe"
"ch060", "sciences_naturelles", "", "", "", "Hindoustan"
"ch060", "sciences_naturelles", "", "", "", "Indo-Chine"
"ch060", "sciences_naturelles", "", "", "", "Japon"
"ch060", "sciences_naturelles", "", "", "", "Java"
"ch060", "sciences_naturelles", "", "", "", "Malaisie"
"ch060", "sciences_naturelles", "", "", "", "Sicile"
"ch060", "sciences_naturelles", "", "", "", "Sumatra"
