"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch118", "morale", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch118", "morale", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch118", "géographie", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Algérie"
"ch118", "géographie", "http://www.wikidata.org/entity/Q21", "", "England", "Angleterre"
"ch118", "géographie", "http://www.wikidata.org/entity/Q21", "", "England", "Angleterre"
"ch118", "géographie", "http://www.wikidata.org/entity/Q505503", "", "Cochinchina", "Cochinchine"
"ch118", "géographie", "http://www.wikidata.org/entity/Q46", "", "Europe", "Europe"
"ch118", "géographie", "http://www.wikidata.org/entity/Q17012", "", "Guadeloupe", "Guadeloupe"
"ch118", "géographie", "http://www.wikidata.org/entity/Q668", "", "India", "Inde"
"ch118", "géographie", "http://www.wikidata.org/entity/Q18125", "", "Manchester", "Manchester"
"ch118", "géographie", "http://www.wikidata.org/entity/Q17054", "", "Martinique", "Martinique"
"ch118", "géographie", "http://www.wikidata.org/entity/Q17070", "", "Réunion", "îles de la Réunion"
"ch118", "histoire", "", "", "", "ALGÉRIE"
"ch118", "histoire", "", "", "", "Alger"
"ch118", "histoire", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Alger"
"ch118", "histoire", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Alger"
"ch118", "histoire", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Alger"
"ch118", "histoire", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Alger"
"ch118", "histoire", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Alger"
"ch118", "histoire", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Algérie"
"ch118", "histoire", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Algérie"
"ch118", "histoire", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Algérie"
"ch118", "histoire", "http://www.wikidata.org/entity/Q21", "", "England", "Angleterre"
"ch118", "histoire", "http://www.wikidata.org/entity/Q22580410", "", "Bonia", "Bone"
"ch118", "histoire", "http://www.wikidata.org/entity/Q187346", "", "Constantine", "Constantine"
"ch118", "histoire", "http://www.wikidata.org/entity/Q187346", "", "Constantine", "Constantine"
"ch118", "histoire", "http://www.wikidata.org/entity/Q29", "", "Spain", "Espagne"
"ch118", "histoire", "http://www.wikidata.org/entity/Q46", "", "Europe", "Europe"
"ch118", "histoire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch118", "histoire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch118", "histoire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch118", "histoire", "http://www.wikidata.org/entity/Q23011092", "", "Isly", "Isly"
"ch118", "histoire", "http://www.wikidata.org/entity/Q38", "", "Italy", "Italie"
"ch118", "histoire", "http://www.wikidata.org/entity/Q1028", "", "Morocco", "Maroc"
"ch118", "histoire", "http://www.wikidata.org/entity/Q131818", "", "Oran", "Oran"
"ch118", "histoire", "http://www.wikidata.org/entity/Q141026", "", "Algiers Province", "province d'Alger"
