"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch086", "récit", "http://www.wikidata.org/entity/Q48292", "", "Arles", "Arles"
"ch086", "récit", "http://www.wikidata.org/entity/Q48292", "", "Arles", "Arles"
"ch086", "récit", "http://www.wikidata.org/entity/Q843309", "", "Bretagne", "Bretagne"
"ch086", "récit", "", "", "", "Fragicourt"
"ch086", "récit", "http://www.wikidata.org/entity/Q16394", "", "Franche-Comté", "Franche-Comté"
"ch086", "récit", "", "", "", "Le bassin de la Joliette"
"ch086", "récit", "", "", "", "Marseille"
"ch086", "récit", "http://www.wikidata.org/entity/Q23482", "", "Marseille", "Marseille"
"ch086", "récit", "http://www.wikidata.org/entity/Q1237299", "", "Southern France", "Midi"
"ch086", "récit", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch086", "récit", "http://www.wikidata.org/entity/Q34964736", "", "Port du Havre-Antifer", "port du Havre"
"ch086", "questionnaire", "http://www.wikidata.org/entity/Q48292", "", "Arles", "Arles"
"ch086", "questionnaire", "http://www.wikidata.org/entity/Q843309", "", "Bretagne", "Bretagne"
"ch086", "questionnaire", "", "", "", "Joliette"
"ch086", "français", "http://www.wikidata.org/entity/Q16869", "", "Constantinople", "Constantinople"
"ch086", "français", "http://www.wikidata.org/entity/Q6548", "", "Orléans", "Orléans"
"ch086", "français", "http://www.wikidata.org/entity/Q21298", "", "Reichshoffen", "Reichshoffen"
"ch086", "français", "", "", "", "Waterloo"
"ch086", "industrie", "http://www.wikidata.org/entity/Q41604", "", "Amiens", "Amiens"
"ch086", "géographie", "http://www.wikidata.org/entity/Q207366", "", "Adour", "Adour"
"ch086", "géographie", "http://www.wikidata.org/entity/Q207366", "", "Adour", "Adour"
"ch086", "géographie", "http://www.wikidata.org/entity/Q15", "", "Africa", "Afrique"
"ch086", "géographie", "http://www.wikidata.org/entity/Q395784", "", "Agout", "Agout"
"ch086", "géographie", "http://www.wikidata.org/entity/Q405836", "", "Ain", "Ain"
"ch086", "géographie", "http://www.wikidata.org/entity/Q405836", "", "Ain", "Ain"
"ch086", "géographie", "http://www.wikidata.org/entity/Q47465", "", "Aix-en-Provence", "Aix"
"ch086", "géographie", "http://www.wikidata.org/entity/Q47465", "", "Aix-en-Provence", "Aix"
"ch086", "géographie", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Algérie"
