"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch072", "récit", "http://www.wikidata.org/entity/Q15", "", "Africa", "Afrique"
"ch072", "récit", "http://www.wikidata.org/entity/Q596175", "", "Le Catelet", "Catelet"
"ch072", "récit", "http://www.wikidata.org/entity/Q576534", "", "Château de Coucy", "Coucy"
"ch072", "récit", "http://www.wikidata.org/entity/Q234", "", "Flanders", "Flandre"
"ch072", "récit", "", "", "", "Fragicourt"
"ch072", "récit", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch072", "récit", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch072", "récit", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch072", "récit", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch072", "questionnaire", "http://www.wikidata.org/entity/Q596175", "", "Le Catelet", "Catelet"
"ch072", "histoire", "http://www.wikidata.org/entity/Q183", "", "Germany", "Allemagne"
"ch072", "histoire", "http://www.wikidata.org/entity/Q40", "", "Austria", "Autriche"
"ch072", "histoire", "http://www.wikidata.org/entity/Q576534", "", "Château de Coucy", "Coucy"
"ch072", "histoire", "http://www.wikidata.org/entity/Q29", "", "Spain", "Espagne"
"ch072", "histoire", "http://www.wikidata.org/entity/Q29", "", "Spain", "Espagne"
"ch072", "histoire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch072", "histoire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch072", "histoire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch072", "histoire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch072", "histoire", "http://www.wikidata.org/entity/Q55", "", "Netherlands", "Pays-Bas"
"ch072", "histoire", "http://www.wikidata.org/entity/Q55", "", "Netherlands", "Pays-Bas"
"ch072", "histoire", "http://www.wikidata.org/entity/Q55", "", "Netherlands", "Pays-Bas"
"ch072", "histoire", "http://www.wikidata.org/entity/Q663673", "", "Château de Vincennes", "Vincennes"
"ch072", "géographie", "http://www.wikidata.org/entity/Q3083", "", "Ain", "Ain"
"ch072", "géographie", "http://www.wikidata.org/entity/Q3139", "", "Alpes-Maritimes", "Alpes-Maritimes"
"ch072", "géographie", "http://www.wikidata.org/entity/Q155144", "", "Alsace–Lorraine", "Alsace-Lorraine"
"ch072", "géographie", "http://www.wikidata.org/entity/Q3164", "", "Ardennes", "Ardennes"
"ch072", "géographie", "http://www.wikidata.org/entity/Q3184", "", "Ariège", "Ariège"
"ch072", "géographie", "http://www.wikidata.org/entity/Q217178", "", "Avesnes-sur-Helpe", "Avesnes"
"ch072", "géographie", "http://www.wikidata.org/entity/Q3131", "", "Alpes-de-Haute-Provence", "Basses-Alpes"
"ch072", "géographie", "http://www.wikidata.org/entity/Q12703", "", "Pyrénées-Atlantiques", "Basses-Pyrénées"
"ch072", "géographie", "http://www.wikidata.org/entity/Q134674", "", "Bayonne", "Bayonne"
