"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch031", "récit", "", "", "", "Chine"
"ch031", "récit", "http://www.wikidata.org/entity/Q29520", "", "China", "Chine"
"ch031", "récit", "", "", "", "Mongolie"
"ch031", "géographie", "http://www.wikidata.org/entity/Q48", "", "Asia", "Asie"
"ch031", "géographie", "http://www.wikidata.org/entity/Q16572", "", "Guangzhou", "Canton"
"ch031", "géographie", "", "", "", "Chine"
"ch031", "géographie", "", "", "", "Chine"
"ch031", "géographie", "http://www.wikidata.org/entity/Q29520", "", "China", "Chine"
"ch031", "géographie", "http://www.wikidata.org/entity/Q29520", "", "China", "Chine"
"ch031", "géographie", "http://www.wikidata.org/entity/Q46", "", "Europe", "Europe"
"ch031", "géographie", "http://www.wikidata.org/entity/Q1208250", "", "Hankou", "Han-kéou"
"ch031", "géographie", "http://www.wikidata.org/entity/Q113491483", "", "Nanjing", "Nan-king"
"ch031", "géographie", "http://www.wikidata.org/entity/Q113491469", "", "Nanchang", "Nan-tchang"
"ch031", "géographie", "http://www.wikidata.org/entity/Q956", "", "Beijing", "Péking"
"ch031", "géographie", "http://www.wikidata.org/entity/Q8686", "", "Shanghai", "Shang-haï"
"ch031", "géographie", "http://www.wikidata.org/entity/Q42622", "", "Suzhou", "Sou-tchéou"
"ch031", "géographie", "http://www.wikidata.org/entity/Q11736", "", "Tianjin", "Tien-Tsin"
"ch031", "complexe", "http://www.wikidata.org/entity/Q29520", "", "China", "Chine"
"ch031", "complexe", "http://www.wikidata.org/entity/Q46", "", "Europe", "Europe"
"ch031", "complexe", "http://www.wikidata.org/entity/Q60140", "", "Indian subcontinent", "Hindoustan"
"ch031", "complexe", "http://www.wikidata.org/entity/Q43467", "", "Indochina", "Indo-Chine"
"ch031", "complexe", "http://www.wikidata.org/entity/Q17", "", "Japan", "Japon"
"ch031", "complexe", "http://www.wikidata.org/entity/Q1210", "", "Lombardy", "Lombardie"
"ch031", "complexe", "http://www.wikidata.org/entity/Q643", "", "Po", "Pô"
