"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch055", "récit", "http://www.wikidata.org/entity/Q15", "", "Africa", "Afrique"
"ch055", "récit", "http://www.wikidata.org/entity/Q15", "", "Africa", "Afrique"
"ch055", "récit", "http://www.wikidata.org/entity/Q15", "", "Africa", "Afrique"
"ch055", "récit", "http://www.wikidata.org/entity/Q49", "", "North America", "Amérique du Nord"
"ch055", "récit", "", "", "", "Fragicourt"
"ch055", "récit", "", "", "", "Fragicourt"
"ch055", "géographie", "http://www.wikidata.org/entity/Q15", "", "Africa", "Afrique"
"ch055", "géographie", "http://www.wikidata.org/entity/Q15", "", "Africa", "Afrique"
"ch055", "géographie", "http://www.wikidata.org/entity/Q15", "", "Africa", "Afrique"
"ch055", "géographie", "http://www.wikidata.org/entity/Q15", "", "Africa", "Afrique"
"ch055", "géographie", "http://www.wikidata.org/entity/Q48", "", "Asia", "Asie"
"ch055", "géographie", "http://www.wikidata.org/entity/Q46", "", "Europe", "Europe"
"ch055", "géographie", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch055", "géographie", "http://www.wikidata.org/entity/Q4918", "", "Mediterranean Sea", "Méditerranée"
"ch055", "géographie", "http://www.wikidata.org/entity/Q46291", "", "Isthmus of Suez", "isthme de Suez"
