"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch029", "morale", "http://www.wikidata.org/entity/Q38", "", "Italy", "Italie"
"ch029", "industrie", "http://www.wikidata.org/entity/Q1152", "", "Auvergne", "Auvergne"
"ch029", "industrie", "http://www.wikidata.org/entity/Q12130", "", "Brittany", "Bretagne"
"ch029", "industrie", "http://www.wikidata.org/entity/Q914050", "", "Brie", "Brie"
"ch029", "industrie", "http://www.wikidata.org/entity/Q217077", "", "Camembert", "Camembert"
"ch029", "industrie", "http://www.wikidata.org/entity/Q287529", "", "Époisses", "Epoisses"
"ch029", "industrie", "http://www.wikidata.org/entity/Q69600", "", "Gruyères", "Gruyère"
"ch029", "industrie", "http://www.wikidata.org/entity/Q461219", "", "Gérardmer", "Gérardmer"
"ch029", "industrie", "", "", "", "Jura"
"ch029", "industrie", "http://www.wikidata.org/entity/Q659248", "", "Neufchâtel-en-Bray", "Neufchâtel"
"ch029", "industrie", "http://www.wikidata.org/entity/Q18677875", "", "Normandy", "Normandie"
"ch029", "industrie", "http://www.wikidata.org/entity/Q711896", "", "Rollot", "Rollot"
"ch029", "industrie", "https://www.wikidata.org/wiki/Q476887", "", "Roquefort-sur-Soulzon", "roquefort"
