"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch065", "récit", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Algérie"
"ch065", "récit", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Algérie"
"ch065", "récit", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Algérie"
"ch065", "récit", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Algérie"
"ch065", "récit", "http://www.wikidata.org/entity/Q216990", "", "Blida", "Blidah"
"ch065", "récit", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch065", "récit", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch065", "récit", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch065", "récit", "http://www.wikidata.org/entity/Q376896", "", "Grenelle", "Grenelle"
"ch065", "récit", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch065", "récit", "http://www.wikidata.org/entity/Q6583", "", "Sahara", "Sahara"
"ch065", "récit", "http://www.wikidata.org/entity/Q1478180", "", "Tell Atlas", "Tell"
"ch065", "questionnaire", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Algèrie"
"ch065", "questionnaire", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Algérie"
"ch065", "questionnaire", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Algérie"
"ch065", "questionnaire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch065", "questionnaire", "http://www.wikidata.org/entity/Q1478180", "", "Tell Atlas", "Tell"
"ch065", "sciences_naturelles", "http://dbpedia.org/resource/North_Africa", "", "North Africa", "Afrique septentrionale"
"ch065", "sciences_naturelles", "http://www.wikidata.org/entity/Q218272", "", "French Algeria", "Algérie"
"ch065", "sciences_naturelles", "http://www.wikidata.org/entity/Q51614", "", "Anatolia", "Asie Mineure"
"ch065", "sciences_naturelles", "http://www.wikidata.org/entity/Q29", "", "Spain", "Espagne"
"ch065", "sciences_naturelles", "http://www.wikidata.org/entity/Q46", "", "Europe", "Europe"
"ch065", "sciences_naturelles", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch065", "sciences_naturelles", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch065", "sciences_naturelles", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch065", "sciences_naturelles", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch065", "sciences_naturelles", "http://www.wikidata.org/entity/Q41", "", "Greece", "Grèce"
"ch065", "sciences_naturelles", "http://www.wikidata.org/entity/Q38", "", "Italy", "Italie"
"ch065", "sciences_naturelles", "http://www.wikidata.org/entity/Q23482", "", "Marseille", "Marseille"
"ch065", "sciences_naturelles", "http://www.wikidata.org/entity/Q4918", "", "Mediterranean Sea", "Méditerranée"
"ch065", "sciences_naturelles", "http://www.wikidata.org/entity/Q101081", "", "Provence", "Provence"
"ch065", "sciences_naturelles", "http://www.wikidata.org/entity/Q13415123", "", "Syria", "Syrie"
"ch065", "industrie", "http://www.wikidata.org/entity/Q159987", "", "Artois", "Artois"
"ch065", "industrie", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch065", "industrie", "http://www.wikidata.org/entity/Q376896", "", "Grenelle", "Grenelle"
"ch065", "industrie", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch065", "industrie", "http://www.wikidata.org/entity/Q1241308", "", "Passy", "Passy"
