"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch013", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0112", "", "Saint-Quentin", "Saint-Quentin"
