"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch045", "récit", "", "", "", "Bérésina"
"ch045", "récit", "", "", "", "Fragicourt"
"ch045", "récit", "http://www.wikidata.org/entity/Q649", "", "Moscow", "Moscou"
"ch045", "récit", "http://www.wikidata.org/entity/Q649", "", "Moscow", "Moscou"
"ch045", "récit", "", "", "", "Moscou"
"ch045", "récit", "", "", "", "Russie"
"ch045", "histoire", "", "", "", "Bérésina"
"ch045", "histoire", "", "", "", "Moscou"
"ch045", "histoire", "", "", "", "Moscou"
"ch045", "histoire", "", "", "", "Russie"
"ch045", "histoire", "", "", "", "Smolensk"
