"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch109", "récit", "http://www.wikidata.org/entity/Q41604", "", "Amiens", "Amiens"
"ch109", "récit", "http://www.wikidata.org/entity/Q31", "", "Belgium", "Belgique"
"ch109", "récit", "http://www.wikidata.org/entity/Q239", "", "City of Brussels", "Bruxelles"
"ch109", "récit", "http://www.wikidata.org/entity/Q102911", "", "Holland", "Hollande"
"ch109", "récit", "http://www.wikidata.org/entity/Q3090513", "", "Jardin d'Acclimatation", "Jardin d'acclimatation"
"ch109", "récit", "http://www.wikidata.org/entity/Q210769", "", "Nérac", "Nérac"
"ch109", "récit", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch109", "récit", "http://www.wikidata.org/entity/Q7880", "", "Toulouse", "Toulouse"
"ch109", "récit", "", "", "", "Trianon"
"ch109", "récit", "http://www.wikidata.org/entity/Q8049", "", "Grand Trianon", "Trianon"
"ch109", "récit", "", "", "", "Versailles"
"ch109", "questionnaire", "http://www.wikidata.org/entity/Q31", "", "Belgium", "Belgique"
"ch109", "questionnaire", "http://www.wikidata.org/entity/Q239", "", "City of Brussels", "Bruxelles"
"ch109", "questionnaire", "http://www.wikidata.org/entity/Q102911", "", "Holland", "Hollande"
"ch109", "questionnaire", "http://www.wikidata.org/entity/Q3090513", "", "Jardin d'Acclimatation", "Jardin d'acclimatation"
"ch109", "sciences_naturelles", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch109", "histoire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch109", "histoire", "http://www.wikidata.org/entity/Q8049", "", "Grand Trianon", "Grand Trianon"
"ch109", "histoire", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch109", "histoire", "http://www.wikidata.org/entity/Q8044", "", "Petit Trianon", "Petit Trianon"
"ch109", "histoire", "http://www.wikidata.org/entity/Q8044", "", "Petit Trianon", "Petit Trianon"
"ch109", "histoire", "http://www.wikidata.org/entity/Q1067494", "", "Temple", "Temple"
"ch109", "histoire", "http://www.wikidata.org/entity/Q8049", "", "Grand Trianon", "Trianon"
"ch109", "histoire", "http://www.wikidata.org/entity/Q234364", "", "Tuileries Palace", "Tuileries"
"ch109", "histoire", "http://www.wikidata.org/entity/Q1741", "", "Vienna", "Vienne"
"ch109", "histoire", "http://www.wikidata.org/entity/Q3329787", "", "Museum of the History of France", "musée des gloires nationales de la France"
"ch109", "histoire", "http://www.wikidata.org/entity/Q2946", "", "Palace of Versailles", "palais de Versailles"
"ch109", "histoire", "http://www.wikidata.org/entity/Q2946", "", "Palace of Versailles", "palais de Versailles"
"ch109", "histoire", "http://www.wikidata.org/entity/Q2946", "", "Palace of Versailles", "palais de Versailles"
