"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch056", "récit", "", "", "", "Amérique"
"ch056", "récit", "http://www.wikidata.org/entity/Q30", "", "United States of America", "Amérique"
"ch056", "récit", "http://www.wikidata.org/entity/Q49", "", "North America", "Amérique du Nord"
"ch056", "récit", "http://www.wikidata.org/entity/Q49", "", "North America", "Amérique du Nord"
"ch056", "récit", "", "", "", "Anvers"
"ch056", "récit", "", "", "", "Anvers"
"ch056", "récit", "http://www.wikidata.org/entity/Q1366860", "", "Escaut", "Escaut"
"ch056", "récit", "http://www.wikidata.org/entity/Q37620", "", "Scheldt", "Escaut"
"ch056", "récit", "", "", "", "Etats Unis"
"ch056", "récit", "http://www.wikidata.org/entity/Q122908873", "", "Etats-Unis", "Etats Unis"
"ch056", "récit", "http://www.wikidata.org/entity/Q46", "", "Europe", "Europe"
"ch056", "récit", "http://www.wikidata.org/entity/Q223", "", "Greenland", "Grœnland"
"ch056", "récit", "http://www.wikidata.org/entity/Q34221", "", "Niagara Falls", "Niagara"
"ch056", "récit", "", "", "", "baie d'Hudson"
"ch056", "récit", "http://www.wikidata.org/entity/Q2879397", "", "Baie-d'Hudson", "baie d'Hudson"
"ch056", "récit", "http://www.wikidata.org/entity/Q7347", "", "Great Lakes", "la région des Lacs"
"ch056", "questionnaire", "http://www.wikidata.org/entity/Q46", "", "Europe", "Europe"
"ch056", "composition", "http://www.wikidata.org/entity/Q30", "", "United States of America", "Amérique"
"ch056", "composition", "http://www.wikidata.org/entity/Q40435", "", "Buffalo", "Buffalo"
"ch056", "composition", "http://www.wikidata.org/entity/Q34221", "", "Niagara Falls", "NIAGARA"
"ch056", "composition", "http://www.wikidata.org/entity/Q34221", "", "Niagara Falls", "Niagara"
"ch056", "géographie", "http://www.wikidata.org/entity/Q3093", "", "Aisne", "Aisne"
"ch056", "géographie", "http://www.wikidata.org/entity/Q12892", "", "Antwerp", "Anvers"
"ch056", "géographie", "http://www.wikidata.org/entity/Q12892", "", "Antwerp", "Anvers"
"ch056", "géographie", "http://www.wikidata.org/entity/Q12892", "", "Antwerp", "Anvers"
"ch056", "géographie", "", "", "", "Belgique"
"ch056", "géographie", "http://www.wikidata.org/entity/Q31", "", "Belgium", "Belgique"
"ch056", "géographie", "http://www.wikidata.org/entity/Q181285", "", "Cambrai", "Cambrai"
"ch056", "géographie", "http://www.wikidata.org/entity/Q1366860", "", "Escaut", "Escaut"
"ch056", "géographie", "", "", "", "Europe"
"ch056", "géographie", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch056", "géographie", "http://www.wikidata.org/entity/Q1296", "", "Ghent", "Gand"
"ch056", "géographie", "http://www.wikidata.org/entity/Q1384", "", "New York", "New-York"
"ch056", "géographie", "http://www.wikidata.org/entity/Q34221", "", "Niagara Falls", "Niagara"
"ch056", "géographie", "http://www.wikidata.org/entity/Q51462855", "", "Tournai", "Tournai"
"ch056", "géographie", "http://www.wikidata.org/entity/Q163795", "", "Valenciennes", "Valenciennes"
"ch056", "géographie", "http://www.wikidata.org/entity/Q7347", "", "Great Lakes", "les grands lacs"
"ch056", "géographie", "http://www.wikidata.org/entity/Q3140", "", "Hudson River", "mer d'Hudson"
"ch056", "sciences_naturelles", "", "", "", "Norvège"
"ch056", "sciences_naturelles", "http://www.wikidata.org/entity/Q20", "", "Norway", "Norvège"
"ch056", "sciences_naturelles", "", "", "", "Russie"
"ch056", "sciences_naturelles", "http://www.wikidata.org/entity/Q159", "", "Russia", "Russie"
"ch056", "sciences_naturelles", "", "", "", "Sibérie"
"ch056", "sciences_naturelles", "", "", "", "Sibérie"
"ch056", "sciences_naturelles", "http://www.wikidata.org/entity/Q5428", "", "Siberia", "Sibérie"
"ch056", "sciences_naturelles", "http://www.wikidata.org/entity/Q5428", "", "Siberia", "Sibérie"
"ch056", "sciences_naturelles", "", "", "", "Suède"
"ch056", "sciences_naturelles", "http://www.wikidata.org/entity/Q34", "", "Sweden", "Suède"
