"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch093", "récit", "http://www.wikidata.org/entity/Q159987", "", "Artois", "Artois"
"ch093", "récit", "http://www.wikidata.org/entity/Q29", "", "Spain", "Espagne"
"ch093", "récit", "http://www.wikidata.org/entity/Q46", "", "Europe", "Europe"
"ch093", "récit", "http://www.wikidata.org/entity/Q36769", "", "French Flanders", "Flandre"
"ch093", "récit", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch093", "récit", "http://www.wikidata.org/entity/Q38", "", "Italy", "Italie"
"ch093", "récit", "http://www.wikidata.org/entity/Q14201393", "", "Northern France", "Nord"
"ch093", "récit", "http://www.wikidata.org/entity/Q1249603", "", "Picardy", "Picardie"
"ch093", "récit", "http://www.wikidata.org/entity/Q159", "", "Russia", "Russie"
"ch093", "industrie", "http://www.wikidata.org/entity/Q181269", "", "Alençon", "Alençon"
"ch093", "industrie", "http://www.wikidata.org/entity/Q1152", "", "Auvergne", "Auvergne"
"ch093", "industrie", "http://www.wikidata.org/entity/Q42168", "", "Clermont-Ferrand", "Clermont-Ferrand"
"ch093", "industrie", "http://www.wikidata.org/entity/Q1137", "", "Lorraine", "Lorraine"
"ch093", "industrie", "http://www.wikidata.org/entity/Q40898", "", "Nancy", "Nancy"
"ch093", "industrie", "http://www.wikidata.org/entity/Q184359", "", "Le Puy-en-Velay", "Puy"
"ch093", "industrie", "http://www.wikidata.org/entity/Q163795", "", "Valenciennes", "Valenciennes"
"ch093", "industrie", "http://www.wikidata.org/entity/Q626655", "", "Cévennes", "massif des Cévennes"
"ch093", "histoire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch093", "histoire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch093", "histoire", "http://www.wikidata.org/entity/Q62646", "", "Germania", "Germanie"
