"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch120", "récit", "http://www.wikidata.org/entity/Q46", "", "Europe", "Europe"
"ch120", "récit", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch120", "récit", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch120", "récit", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch120", "récit", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch120", "récit", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch120", "récit", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch120", "récit", "http://www.wikidata.org/entity/Q6548", "", "Orléans", "Orléans"
"ch120", "récit", "http://www.wikidata.org/entity/Q6548", "", "Orléans", "Orléans"
"ch120", "questionnaire", "http://www.wikidata.org/entity/Q46", "", "Europe", "Europe"
"ch120", "questionnaire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch120", "morale", "", "", "", "Alger"
"ch120", "morale", "http://www.wikidata.org/entity/Q21", "", "England", "Angleterre"
"ch120", "morale", "", "", "", "Est"
"ch120", "morale", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch120", "morale", "http://www.wikidata.org/entity/Q14201393", "", "Northern France", "Nord"
"ch120", "morale", "http://www.wikidata.org/entity/Q6602", "", "Strasbourg", "Strasbourg"
"ch120", "morale", "", "", "", "centre"
"ch120", "histoire", "http://www.wikidata.org/entity/Q40", "", "Austria", "Autriche"
"ch120", "histoire", "", "", "", "Belgique"
"ch120", "histoire", "", "", "", "Espagne"
"ch120", "histoire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch120", "histoire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch120", "histoire", "", "", "", "Italie"
"ch120", "histoire", "http://www.wikidata.org/entity/Q38", "", "Italy", "Italie"
"ch120", "histoire", "http://www.wikidata.org/entity/Q318535", "", "Longwy", "Longwy"
"ch120", "histoire", "http://www.wikidata.org/entity/Q1137", "", "Lorraine", "Lorraine"
"ch120", "histoire", "", "", "", "Paris"
"ch120", "histoire", "", "", "", "Pays-Bas"
"ch120", "histoire", "", "", "", "Suisse"
"ch120", "histoire", "http://www.wikidata.org/entity/Q1060595", "", "Valmy", "Valmy"
"ch120", "histoire", "http://www.wikidata.org/entity/Q1060595", "", "Valmy", "Valmy"
"ch120", "histoire", "http://www.wikidata.org/entity/Q154748", "", "Verdun", "Verdun"
