"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch068", "récit", "http://www.wikidata.org/entity/Q15", "", "Africa", "Afrique"
"ch068", "récit", "http://www.wikidata.org/entity/Q15", "", "Africa", "Afrique"
"ch068", "récit", "http://www.wikidata.org/entity/Q15", "", "Africa", "Afrique"
"ch068", "récit", "http://www.wikidata.org/entity/Q12892", "", "Antwerp", "Anvers"
"ch068", "récit", "http://www.wikidata.org/entity/Q37620", "", "Scheldt", "Escaut"
"ch068", "récit", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch068", "récit", "http://www.wikidata.org/entity/Q160506", "", "Saint-Denis", "Saint-Denis"
"ch068", "récit", "http://www.wikidata.org/entity/Q491492", "", "Villepreux", "Villepreux"
"ch068", "récit", "http://www.wikidata.org/entity/Q491492", "", "Villepreux", "Villepreux"
"ch068", "questionnaire", "http://www.wikidata.org/entity/Q491492", "", "Villepreux", "Villepreux"
"ch068", "instruction_civique", "http://www.wikidata.org/entity/Q979470", "", "Seine-et-Oise", "Seine-et-Oise"
"ch068", "instruction_civique", "http://www.wikidata.org/entity/Q491492", "", "Villepreux", "Villepreux"
"ch068", "instruction_civique", "http://www.wikidata.org/entity/Q491492", "", "Villepreux", "Villepreux"
