"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch062", "récit", "", "", "", ""
"ch062", "récit", "", "", "", ""
"ch062", "récit", "", "", "", "France "
"ch062", "récit", "", "", "", "Inde"
"ch062", "récit", "", "", "", "Soudan"
"ch062", "récit", "", "", "", "Tombouctou"
"ch062", "récit", "", "", "", "Tombouctou"
"ch062", "questionnaire", "", "", "", "Tombouctou"
"ch062", "géographie", "", "", "", ""
"ch062", "géographie", "", "", "", ""
"ch062", "géographie", "", "", "", ""
"ch062", "géographie", "", "", "", ""
"ch062", "géographie", "", "", "", ""
"ch062", "géographie", "", "", "", ""
"ch062", "géographie", "", "", "", "Algerie"
"ch062", "géographie", "", "", "", "Maroc"
"ch062", "géographie", "", "", "", "Nigritie"
"ch062", "géographie", "", "", "", "Tripoli"
"ch062", "géographie", "", "", "", "Égypte"
"ch062", "géographie", "", "", "", "à"
"ch062", "sciences_naturelles", "", "", "", "Bochnia"
"ch062", "sciences_naturelles", "", "", "", "Béarn"
"ch062", "sciences_naturelles", "", "", "", "Château-Salins"
"ch062", "sciences_naturelles", "", "", "", "Cracovie"
"ch062", "sciences_naturelles", "", "", "", "Dieuze"
"ch062", "sciences_naturelles", "", "", "", "Espagne"
"ch062", "sciences_naturelles", "", "", "", "Etats-Unis"
"ch062", "sciences_naturelles", "", "", "", "Europe"
"ch062", "sciences_naturelles", "", "", "", "France"
"ch062", "sciences_naturelles", "", "", "", "France"
"ch062", "sciences_naturelles", "", "", "", "Franche-Comté"
"ch062", "sciences_naturelles", "", "", "", "Lons-le-Saunier"
"ch062", "sciences_naturelles", "", "", "", "Lorraine"
"ch062", "sciences_naturelles", "", "", "", "Nord"
"ch062", "sciences_naturelles", "", "", "", "Pologne"
"ch062", "sciences_naturelles", "", "", "", "Pologne"
"ch062", "sciences_naturelles", "", "", "", "Pérou"
"ch062", "sciences_naturelles", "", "", "", "Salies"
"ch062", "sciences_naturelles", "", "", "", "Salins"
"ch062", "sciences_naturelles", "", "", "", "Vic"
"ch062", "sciences_naturelles", "", "", "", "Wieliczka"
"ch062", "sciences_naturelles", "", "", "", "\Algérie"
