"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch002", "récit", "http://www.wikidata.org/entity/Q193306", "", "", "Falaise"
"ch002", "récit", "http://www.wikidata.org/entity/Q193306", "", "Falaise", "Falaise"
"ch002", "récit", "https://www.wikidata.org/wiki/Q15878", "", "", "Normandie"
"ch002", "composition", "http://www.wikidata.org/entity/Q193306", "", "Falaise", "Falaise"
"ch002", "composition", "http://www.wikidata.org/entity/Q193306", "", "Falaise", "Falaise"
"ch002", "composition", "http://www.wikidata.org/entity/Q193306", "", "Falaise", "Falaise"
"ch002", "composition", "http://www.wikidata.org/entity/Q18677875", "#suzpl0297", "Normandy", "Normandie"
"ch002", "sciences_naturelles", "http://www.wikidata.org/entity/Q1141373", "", "Allegheny Mountains", "Alleghany"
"ch002", "sciences_naturelles", "http://www.wikidata.org/entity/Q5484", "", "Caspian Sea", "Caspienne"
"ch002", "sciences_naturelles", "http://www.wikidata.org/entity/Q46", "#suzpl0005", "Europe", "Europe"
"ch002", "sciences_naturelles", "http://www.wikidata.org/entity/Q389004", "#suzpl0299", "Principality of Wallachia", "Valachie"
"ch002", "sciences_naturelles", "http://www.wikidata.org/entity/Q30", "#suzpl0009", "United States of America", "États-Unis"
