"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch092", "récit", "http://www.wikidata.org/entity/Q183", "", "Germany", "Allemagne"
"ch092", "récit", "http://www.wikidata.org/entity/Q181946", "", "Argenteuil", "Argenteuil"
"ch092", "récit", "", "", "", "Fragicourt"
"ch092", "récit", "", "", "", "Fragicourt"
"ch092", "récit", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch092", "récit", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch092", "récit", "http://www.wikidata.org/entity/Q28", "", "Hungary", "Hongrie"
"ch092", "récit", "http://www.wikidata.org/entity/Q38", "", "Italy", "Italie"
"ch092", "récit", "http://www.wikidata.org/entity/Q38", "", "Italy", "Italie"
"ch092", "récit", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch092", "récit", "http://www.wikidata.org/entity/Q182744", "", "Saint-Quentin", "Saint-Quentin"
"ch092", "récit", "http://www.wikidata.org/entity/Q39", "", "Switzerland", "Suisse"
"ch092", "questionnaire", "http://www.wikidata.org/entity/Q182744", "", "Saint-Quentin", "Saint-Quentin"
"ch092", "sciences_naturelles", "http://www.wikidata.org/entity/Q79", "", "Egypt", "Égypte"
