"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch076", "récit", "http://www.wikidata.org/entity/Q41962", "", "Aisne", "Aisne"
"ch076", "récit", "", "", "", "Allemagne"
"ch076", "récit", "http://www.wikidata.org/entity/Q239", "", "City of Brussels", "Bruxelles"
"ch076", "récit", "http://www.wikidata.org/entity/Q81046", "", "Charleroi", "Charleroi"
"ch076", "récit", "http://www.wikidata.org/entity/Q3104", "", "Koblenz", "Coblence"
"ch076", "récit", "http://www.wikidata.org/entity/Q365", "", "Cologne", "Cologne"
"ch076", "récit", "http://www.wikidata.org/entity/Q1648", "", "Ems", "Ems"
"ch076", "récit", "http://www.wikidata.org/entity/Q1794", "", "Frankfurt", "Francfort-sur-le-Mein"
"ch076", "récit", "http://www.wikidata.org/entity/Q1055", "", "Hamburg", "Hambourg"
"ch076", "récit", "http://www.wikidata.org/entity/Q1127", "", "province of Liege", "Liège"
"ch076", "récit", "http://www.wikidata.org/entity/Q138648", "", "Maubeuge", "Maubeuge"
"ch076", "récit", "http://www.wikidata.org/entity/Q1720", "", "Mainz", "Mayence"
"ch076", "récit", "http://www.wikidata.org/entity/Q83407", "", "Mons", "Mons"
"ch076", "récit", "http://www.wikidata.org/entity/Q1125", "", "Namur", "Namur"
"ch076", "récit", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch076", "récit", "", "", "", "Russie"
"ch076", "récit", "http://www.wikidata.org/entity/Q182744", "", "Saint-Quentin", "Saint-Quentin"
"ch076", "récit", "http://www.wikidata.org/entity/Q378973", "", "Tergnier", "Tergnier"
"ch076", "récit", "http://www.wikidata.org/entity/Q378973", "", "Tergnier", "Tergnier"
"ch076", "récit", "http://www.wikidata.org/entity/Q1721", "", "Wiesbaden", "Wiesbaden"
"ch076", "questionnaire", "http://www.wikidata.org/entity/Q182744", "", "Saint-Quentin", "Saint-Quentin"
"ch076", "complexe", "http://www.wikidata.org/entity/Q45656", "", "Limoges", "LIMOGES"
"ch076", "complexe", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch076", "complexe", "http://www.wikidata.org/entity/Q182744", "", "Saint-Quentin", "Saint-Quentin"
"ch076", "complexe", "http://www.wikidata.org/entity/Q44160", "", "Toulon", "Toulon"
"ch076", "industrie", "http://www.wikidata.org/entity/Q1289", "", "Grenoble", "Grenoble"
"ch076", "industrie", "http://www.wikidata.org/entity/Q172593", "", "Montauban", "Montauban"
