"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch026", "géographie", "https://www.wikidata.org/wiki/Q47465", "", "", "Aix en Provence"
"ch026", "géographie", "", "", "", "Aulus"
"ch026", "géographie", "", "", "", "Bagnères"
"ch026", "géographie", "", "", "", "Barèges"
"ch026", "géographie", "", "", "", "Bourbonne-les-Bains"
"ch026", "géographie", "", "", "", "Bourboule"
"ch026", "géographie", "", "", "", "Bussang"
"ch026", "géographie", "", "", "", "Chaudesaigues"
"ch026", "géographie", "", "", "", "Contrexéville"
"ch026", "géographie", "", "", "", "Enghien"
"ch026", "géographie", "", "", "", "France"
"ch026", "géographie", "", "", "", "Paris"
"ch026", "géographie", "", "", "", "Plombières"
"ch026", "géographie", "", "", "", "Royat"
"ch026", "géographie", "", "", "", "Saint-Galmier"
"ch026", "géographie", "", "", "", "Uriage"
"ch026", "géographie", "", "", "", "Vichy"
"ch026", "géographie", "", "", "", "mont Dore"
