"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch085", "récit", "http://www.wikidata.org/entity/Q24861", "", "Albany", "Albany"
"ch085", "récit", "http://www.wikidata.org/entity/Q24861", "", "Albany", "Albany"
"ch085", "récit", "http://www.wikidata.org/entity/Q30", "", "United States of America", "Amérique"
"ch085", "récit", "http://www.wikidata.org/entity/Q30", "", "United States of America", "Amérique"
"ch085", "récit", "http://www.wikidata.org/entity/Q30", "", "United States of America", "Etats-Unis"
"ch085", "récit", "http://www.wikidata.org/entity/Q3140", "", "Hudson River", "Hudson"
"ch085", "récit", "http://www.wikidata.org/entity/Q60", "", "New York City", "New York"
"ch085", "récit", "http://www.wikidata.org/entity/Q60", "", "New York City", "New-York"
"ch085", "récit", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch085", "récit", "http://www.wikidata.org/entity/Q1650", "", "Weser", "Weser"
"ch085", "questionnaire", "http://www.wikidata.org/entity/Q30", "", "United States of America", "Amérique"
"ch085", "questionnaire", "http://www.wikidata.org/entity/Q3140", "", "Hudson River", "Hudson"
"ch085", "histoire", "http://www.wikidata.org/entity/Q40104", "", "Ajaccio", "Ajaccio"
"ch085", "histoire", "http://www.wikidata.org/entity/Q46490", "", "Arcole", "Arcole"
"ch085", "histoire", "http://www.wikidata.org/entity/Q190827", "", "Autun", "Autun"
"ch085", "histoire", "http://www.wikidata.org/entity/Q20161", "", "Auxonne", "Auxonne"
"ch085", "histoire", "http://www.wikidata.org/entity/Q610328", "", "Battle of Castiglione", "Castiglione"
"ch085", "histoire", "http://www.wikidata.org/entity/Q22011067", "", "Corsica", "Corse"
"ch085", "histoire", "http://www.wikidata.org/entity/Q79", "", "Egypt", "Egypte"
"ch085", "histoire", "http://www.wikidata.org/entity/Q46", "", "Europe", "Europe"
"ch085", "histoire", "http://www.wikidata.org/entity/Q46", "", "Europe", "Europe"
"ch085", "histoire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch085", "histoire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch085", "histoire", "http://www.wikidata.org/entity/Q142", "", "France", "France"
"ch085", "histoire", "http://www.wikidata.org/entity/Q60140", "", "Indian subcontinent", "Hindoustan"
"ch085", "histoire", "http://www.wikidata.org/entity/Q38", "", "Italy", "Italie"
"ch085", "histoire", "http://www.wikidata.org/entity/Q38", "", "Italy", "Italie"
"ch085", "histoire", "http://www.wikidata.org/entity/Q332034", "", "La Fère", "La Fère"
"ch085", "histoire", "http://www.wikidata.org/entity/Q5392943", "", "Montenotte Campaign", "Montenotte"
"ch085", "histoire", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch085", "histoire", "http://www.wikidata.org/entity/Q10231", "", "Rivoli", "Rivoli"
"ch085", "histoire", "http://www.wikidata.org/entity/Q34497", "", "Saint Helena", "Sainte-Hélene"
"ch085", "histoire", "http://www.wikidata.org/entity/Q44160", "", "Toulon", "Toulon"
"ch085", "histoire", "http://www.wikidata.org/entity/Q44160", "", "Toulon", "Toulon"
"ch085", "histoire", "http://www.wikidata.org/entity/Q8848", "", "Valence", "Valence"
"ch085", "histoire", "http://www.wikidata.org/entity/Q273480", "", "École Militaire", "École militaire"
"ch085", "histoire", "http://www.wikidata.org/entity/Q79", "", "Egypt", "Égypte"
"ch085", "histoire", "http://www.wikidata.org/entity/Q3577781", "", "École de Brienne", "école préparatoire de Brienne"
"ch085", "géographie", "http://www.wikidata.org/entity/Q49", "", "North America", "Amérique du Nord"
"ch085", "géographie", "http://www.wikidata.org/entity/Q8319", "", "Arkansas River", "Arkansas"
"ch085", "géographie", "http://www.wikidata.org/entity/Q97", "", "Atlantic Ocean", "Atlantique"
"ch085", "géographie", "http://www.wikidata.org/entity/Q5092", "", "Baltimore", "Baltimore"
"ch085", "géographie", "http://www.wikidata.org/entity/Q100", "", "Boston", "Boston"
"ch085", "géographie", "http://www.wikidata.org/entity/Q16", "", "Canada", "Canada"
"ch085", "géographie", "http://www.wikidata.org/entity/Q1297", "", "Chicago", "Chicago"
"ch085", "géographie", "http://www.wikidata.org/entity/Q143762", "", "Delaware River", "Delaware"
"ch085", "géographie", "http://www.wikidata.org/entity/Q5492", "", "Lake Erie", "Erie"
"ch085", "géographie", "http://www.wikidata.org/entity/Q30", "", "United States of America", "Etats-Unis"
"ch085", "géographie", "http://www.wikidata.org/entity/Q30", "", "United States of America", "Etats-Unis"
"ch085", "géographie", "http://www.wikidata.org/entity/Q46", "", "Europe", "Europe"
"ch085", "géographie", "http://www.wikidata.org/entity/Q3140", "", "Hudson River", "Hudson"
"ch085", "géographie", "http://www.wikidata.org/entity/Q1383", "", "Lake Huron", "Huron"
"ch085", "géographie", "http://www.wikidata.org/entity/Q96", "", "Mexico", "Mexique"
"ch085", "géographie", "http://www.wikidata.org/entity/Q1169", "", "Lake Michigan", "Michigan"
"ch085", "géographie", "http://www.wikidata.org/entity/Q1497", "", "Mississippi River", "Mississippi"
"ch085", "géographie", "http://www.wikidata.org/entity/Q5419", "", "Missouri River", "Missouri"
"ch085", "géographie", "http://www.wikidata.org/entity/Q60", "", "New York City", "New-York"
"ch085", "géographie", "http://www.wikidata.org/entity/Q380307", "", "Labrador", "Nouvelle-Bretagne"
"ch085", "géographie", "http://www.wikidata.org/entity/Q34404", "", "New Orleans", "Nouvelle-Orléans"
"ch085", "géographie", "http://www.wikidata.org/entity/Q4915", "", "Ohio River", "Ohio"
"ch085", "géographie", "http://www.wikidata.org/entity/Q1062", "", "Lake Ontario", "Ontario"
"ch085", "géographie", "http://www.wikidata.org/entity/Q98", "", "Pacific Ocean", "Pacifique"
"ch085", "géographie", "http://www.wikidata.org/entity/Q1345", "", "Philadelphia", "Philadelphie"
"ch085", "géographie", "http://www.wikidata.org/entity/Q1345", "", "Philadelphia", "Philadelphie"
"ch085", "géographie", "http://www.wikidata.org/entity/Q1342", "", "Pittsburgh", "Pittsburg"
"ch085", "géographie", "http://www.wikidata.org/entity/Q38022", "", "St. Louis", "Saint-Louis"
"ch085", "géographie", "http://www.wikidata.org/entity/Q62", "", "San Francisco", "San-Francisco"
"ch085", "géographie", "http://www.wikidata.org/entity/Q1066", "", "Lake Superior", "Supérieur"
"ch085", "géographie", "http://www.wikidata.org/entity/Q27538", "", "Susquehanna River", "Susquehannah"
"ch085", "géographie", "http://www.wikidata.org/entity/Q61", "", "Washington, D.C.", "Washington"
"ch085", "géographie", "http://www.wikidata.org/entity/Q34221", "", "Niagara Falls", "cataracte du Niagara"
"ch085", "géographie", "http://www.wikidata.org/entity/Q30", "", "United States of America", "ÉTATS-UNIS"
"ch085", "géographie", "http://www.wikidata.org/entity/Q30", "", "United States of America", "États-Unis"
"ch085", "industrie", "http://www.wikidata.org/entity/Q21", "", "England", "Angleterre"
"ch085", "industrie", "http://www.wikidata.org/entity/Q43", "", "Turkey", "Turquie"
