"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch122", "récit", "http://www.wikidata.org/entity/Q3667188", "", "Cherbourg", "Cherbourg"
"ch122", "géographie", "http://www.wikidata.org/entity/Q41604", "", "Amiens", "Amiens"
"ch122", "géographie", "http://www.wikidata.org/entity/Q174257", "", "Beauvais", "Beauvais"
"ch122", "géographie", "http://www.wikidata.org/entity/Q18105", "", "Bernay", "Bernay"
"ch122", "géographie", "http://www.wikidata.org/entity/Q6454", "", "Calais", "Calais"
"ch122", "géographie", "http://www.wikidata.org/entity/Q3667188", "", "Cherbourg", "Cherbourg"
"ch122", "géographie", "http://www.wikidata.org/entity/Q45797", "", "Dunkirk", "Dunkerque"
"ch122", "géographie", "http://www.wikidata.org/entity/Q3372", "", "Eure", "Eure"
"ch122", "géographie", "http://www.wikidata.org/entity/Q171800", "", "Évreux", "Evreux"
"ch122", "géographie", "", "", "", "France septentrionale"
"ch122", "géographie", "http://www.wikidata.org/entity/Q188743", "", "Lisieux", "Lisieux"
"ch122", "géographie", "http://www.wikidata.org/entity/Q12594", "", "Marne", "Marne"
"ch122", "géographie", "http://www.wikidata.org/entity/Q12679", "", "Orne", "Orne"
"ch122", "géographie", "http://www.wikidata.org/entity/Q182744", "", "Saint-Quentin", "Saint-Quentin"
"ch122", "géographie", "http://www.wikidata.org/entity/Q1142326", "", "Seine", "Seine"
"ch122", "géographie", "http://www.wikidata.org/entity/Q12770", "", "Somme", "Somme"
"ch122", "géographie", "http://www.wikidata.org/entity/Q378973", "", "Tergnier", "Tergnier"
"ch122", "géographie", "http://www.wikidata.org/entity/Q220684", "", "Vire", "Vire"
"ch122", "géographie", "http://www.wikidata.org/entity/Q12816", "", "Yonne", "Yonne"
"ch122", "géographie", "http://www.wikidata.org/entity/Q28723557", "", "Carentan-les-Marais", "baie de Carentan"
"ch122", "géographie", "http://www.wikidata.org/entity/Q531030", "", "Cap Gris Nez", "cap Gris-Nez"
"ch122", "géographie", "http://www.wikidata.org/entity/Q463529", "", "Cotentin Peninsula", "presqu'ile de Cotentin"
"ch122", "sciences_naturelles", "http://www.wikidata.org/entity/Q48", "", "Asia", "Asie"
