"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch113", "récit", "ustensile", "", "chaudron", "chaudron"
"ch113", "récit", "ustensile", "", "chaudron", "chaudron"
"ch113", "récit", "produit", "fruit", "fruit", "fruits"
"ch113", "récit", "ustensile", "", "soupière", "soupière"
"ch113", "récit", "produit", "animal", "œuf", "œufs"
"ch113", "économie_domestique", "ustensile", "", "batterie de cuisine", "batterie de cuisine"
"ch113", "économie_domestique", "ustensile", "", "casserole", "casseroles"
"ch113", "économie_domestique", "ustensile", "", "chaudron", "chaudrons"
"ch113", "économie_domestique", "ustensile", "", "cuisinière", "cuisinières"
"ch113", "économie_domestique", "produit", "féculent", "farine", "farine"
"ch113", "économie_domestique", "ustensile", "", "fourneau", "fourneaux"
"ch113", "économie_domestique", "ustensile", "", "poèle", "poèles"
