"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch054", "récit", "produit", "carné", "porc", "Cochon"
"ch054", "récit", "produit", "carné", "porc", "Cochon de lait"
"ch054", "récit", "produit", "fruit", "gland", "Glandée>"
"ch054", "récit", "ustensile", "", "broche", "broche"
"ch054", "récit", "produit", "carné", "cochon", "cochon"
"ch054", "récit", "produit", "carné", "porc", "cochon"
"ch054", "récit", "mets", "", "porc", "cochon de lait rôti"
"ch054", "récit", "produit", "carné", "porc", "cochons"
"ch054", "récit", "produit", "carné", "porc", "cochons"
"ch054", "récit", "produit", "carné", "porc", "cochons"
"ch054", "récit", "produit", "carné", "porc", "cochons de lait"
"ch054", "récit", "produit", "carné", "porc", "cochons de lait"
"ch054", "récit", "ustensile", "", "four", "four"
"ch054", "récit", "produit", "fruit", "gland", "glands"
"ch054", "récit", "produit", "fruit", "gland", "glandée"
"ch054", "récit", "mets", "", "porc", "peau"
"ch054", "récit", "produit", "carné", "porc", "porcs"
"ch054", "récit", "mets", "", "rôti de porc", "rôti"
"ch054", "récit", "ustensile", "", "rôtissoire", "rôtissoire"
"ch054", "récit", "ustensile", "", "tournebroche", "tournebroche"
"ch054", "récit", "produit", "animal", "truie", "truie"
"ch054", "questionnaire", "mets", "", "porc", "chair"
"ch054", "questionnaire", "produit", "carné", "porc", "cochons"
"ch054", "questionnaire", "mets", "", "porc", "cochons rôtis"
"ch054", "morale", "mets", "", "aliment", "aliments"
"ch054", "morale", "mets", "", "aliment", "aliments"
"ch054", "morale", "", "", "", "assiette"
"ch054", "morale", "", "", "", "estomac"
"ch054", "morale", "", "", "", "friandises"
"ch054", "morale", "", "", "", "gourmand"
"ch054", "morale", "", "", "", "gourmands"
"ch054", "morale", "", "", "", "jardins fruitiers"
"ch054", "morale", "", "", "", "mets"
"ch054", "morale", "", "", "", "paniers"
"ch054", "morale", "", "", "repas", "repas"
"ch054", "morale", "", "", "", "siège"
"ch054", "économie_domestique", "mets", "", "boudin", "BOUDIN"
"ch054", "économie_domestique", "mets", "", "jambon", "JAMBON"
"ch054", "économie_domestique", "mets", "", "saucisse", "SAUCISSES"
"ch054", "économie_domestique", "mets", "", "porc salé", "VIANDE DE PORC"
"ch054", "économie_domestique", "mets", "", "aliment", "aliments"
"ch054", "économie_domestique", "mets", "", "aliment", "aliments"
"ch054", "économie_domestique", "mets", "", "andouille", "andouilles"
"ch054", "économie_domestique", "mets", "", "boudin", "boudin"
"ch054", "économie_domestique", "mets", "", "boudin", "boudin"
"ch054", "économie_domestique", "mets", "", "boudin", "boudin"
"ch054", "économie_domestique", "produit", "carné", "boudin", "boudin"
"ch054", "économie_domestique", "mets", "", "boudin", "boudins"
"ch054", "économie_domestique", "ingrédient", "carné", "boyau de porc", "boyaux"
"ch054", "économie_domestique", "ingrédient", "carné", "boyau de porc", "boyaux de porc"
"ch054", "économie_domestique", "ustensile", "", "brosse", "brosse douce de chiendent"
"ch054", "économie_domestique", "ustensile", "", "caillou", "cailloux"
"ch054", "économie_domestique", "ustensile", "", "casserole", "casserole"
"ch054", "économie_domestique", "mets", "", "cervelas", "cervelas"
"ch054", "économie_domestique", "ingrédient", "carné", "porc", "chair"
"ch054", "économie_domestique", "ingrédient", "carné", "porc", "chair"
"ch054", "économie_domestique", "produit", "carné", "charcuterie", "charcuterie"
"ch054", "économie_domestique", "produit", "carné", "charcuterie", "charcuterie"
"ch054", "économie_domestique", "ustensile", "", "cheminée", "cheminée"
"ch054", "économie_domestique", "ingrédient", "laitier", "crème", "crème"
"ch054", "économie_domestique", "ustensile", "", "eau", "eau"
"ch054", "économie_domestique", "ustensile", "", "eau", "eau"
"ch054", "économie_domestique", "ustensile", "", "eau", "eau bouillante"
"ch054", "économie_domestique", "ingrédient", "carné", "panne de cochon", "fibres"
"ch054", "économie_domestique", "mets", "", "fromage de tête", "fromage à la tête de cochon"
"ch054", "économie_domestique", "mets", "", "galantine", "galantines"
"ch054", "économie_domestique", "ingrédient", "éparco", "grain de genièvre", "grains de genièvre"
"ch054", "économie_domestique", "ustensile", "", "gril", "gril"
