"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch104", "économie_domestique", "ustensile", "", "soupière", "soupière"
"ch104", "économie_domestique", "ingrédient", "féculent", "substance alimentaire", "substance alimentaire"
"ch104", "économie_domestique", "ingrédient", "féculent", "tapioca", "tapioca"
"ch104", "économie_domestique", "mets", "", "potage au tapioca", "tapioca"
"ch104", "économie_domestique", "ingrédient", "carné", "tranche de bouilli frite", "tranches de bouilli frites"
"ch104", "économie_domestique", "ingrédient", "carné", "tranches de bœuf", "tranches de bœuf"
"ch104", "économie_domestique", "ingrédient", "féculent", "pain", "tranches de pain"
"ch104", "économie_domestique", "ingrédient", "féculent", "pain", "tranches minces de pain blanc"
"ch104", "économie_domestique", "ustensile", "", "vaisselle", "vaisselle"
"ch104", "économie_domestique", "ingrédient", "féculent", "vermicelle", "vermicelle"
"ch104", "économie_domestique", "ingrédient", "féculent", "vermicelle", "vermicelle"
"ch104", "économie_domestique", "mets", "", "potage au vermicelle", "vermicelle"
"ch104", "économie_domestique", "ingrédient", "éparco", "épice", "épices"
