"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch031", "récit", "produit", "féculent", "riz", " pied de riz"
"ch031", "récit", "produit", "féculent", "riz", "Yu-mi"
"ch031", "récit", "mets", "", "dessert", "dessert"
"ch031", "récit", "produit", "féculent", "farineux", "farineux"
"ch031", "récit", "produit", "féculent", "riz", "grain"
"ch031", "récit", "produit", "féculent", "riz", "grain"
"ch031", "récit", "produit", "", "aliment", "nourriture"
"ch031", "récit", "produit", "féculent", "riz", "pieds"
"ch031", "récit", "produit", "féculent", "riz", "riz"
"ch031", "récit", "produit", "féculent", "riz", "riz"
"ch031", "récit", "produit", "féculent", "riz", "riz"
"ch031", "récit", "produit", "féculent", "riz", "riz"
"ch031", "récit", "produit", "féculent", "riz", "riz impérial"
"ch031", "questionnaire", "produit", "féculent", "riz", "grains"
"ch031", "questionnaire", "produit", "féculent", "riz", "riz"
"ch031", "questionnaire", "produit", "féculent", "riz", "riz"
"ch031", "questionnaire", "produit", "féculent", "riz", "riz"
"ch031", "questionnaire", "produit", "féculent", "riz", "riz impérial"
"ch031", "morale", "", "", "", "blé"
"ch031", "morale", "", "", "", "céréales"
"ch031", "morale", "", "", "", "fruits"
"ch031", "morale", "", "", "", "nourriture"
"ch031", "morale", "", "", "", "racines"
"ch031", "morale", "", "", "", "vigne"
"ch031", "morale", "", "", "", "vin"
"ch031", "géographie", "", "", "", "riz"
"ch031", "géographie", "", "", "", "thé"
"ch031", "complexe", "", "", "", "céréale"
"ch031", "complexe", "", "", "", "céréale"
"ch031", "complexe", "", "", "", "farine"
"ch031", "complexe", "", "", "", "grain"
"ch031", "complexe", "", "", "", "nourriture"
"ch031", "complexe", "", "", "", "nourriture"
"ch031", "complexe", "", "", "", "plante"
"ch031", "complexe", "", "", "", "plante"
"ch031", "complexe", "", "", "", "riz"
"ch031", "complexe", "", "", "", "riz"
"ch031", "complexe", "", "", "", "riz"
"ch031", "complexe", "", "", "", "riz"
"ch031", "économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"ch031", "économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"ch031", "économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"ch031", "économie_domestique", "mets", "", "bouillon", "bouillon"
"ch031", "économie_domestique", "mets", "", "canard", "canards"
"ch031", "économie_domestique", "ustensile", "", "casserole", "casserole"
"ch031", "économie_domestique", "ingrédient", "éparco", "citron", "citron"
"ch031", "économie_domestique", "ingrédient", "", "eau", "eau"
"ch031", "économie_domestique", "ingrédient", "", "eau", "eau"
"ch031", "économie_domestique", "ingrédient", "", "eau", "eau"
"ch031", "économie_domestique", "ingrédient", "éparco", "fleur d'oranger", "fleur d'oranger"
"ch031", "économie_domestique", "ustensile", "", "four", "four"
"ch031", "économie_domestique", "produit", "féculent", "riz", "grain"
"ch031", "économie_domestique", "mets", "", "gâteau au riz", "gâteau au riz"
"ch031", "économie_domestique", "mets", "", "gâteau de riz", "gâteau de riz"
"ch031", "économie_domestique", "ingrédient", "laitier", ";aot", "lait"
"ch031", "économie_domestique", "ingrédient", "laitier", "lait", "lait"
"ch031", "économie_domestique", "ingrédient", "laitier", "lait", "lait"
"ch031", "économie_domestique", "ingrédient", "", "liquide", "liquide"
"ch031", "économie_domestique", "mets", "", "mets", "mets"
"ch031", "économie_domestique", "ustensile", "", "moule", "moule"
"ch031", "économie_domestique", "ingrédient", "éparco", "oignon", "oignon"
"ch031", "économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"ch031", "économie_domestique", "mets", "", "potage", "potages"
"ch031", "économie_domestique", "mets", "", "poule", "poules"
"ch031", "économie_domestique", "mets", "", "préparation", "préparation"
"ch031", "économie_domestique", "ingrédient", "féculent", "riz", "riz"
"ch031", "économie_domestique", "ingrédient", "féculent", "riz", "riz"
"ch031", "économie_domestique", "ingrédient", "féculent", "riz", "riz"
"ch031", "économie_domestique", "ingrédient", "féculent", "riz", "riz"
"ch031", "économie_domestique", "produit", "féculent", "riz", "riz"
"ch031", "économie_domestique", "produit", "féculent", "riz", "riz"
"ch031", "économie_domestique", "produit", "féculent", "riz", "riz"
"ch031", "économie_domestique", "produit", "féculent", "riz", "riz"
"ch031", "économie_domestique", "ingrédient", "éparco", "se;", "sel"
"ch031", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch031", "économie_domestique", "ingrédient", "éparco", "sucre en poudre", "sucre en poudre"
"ch031", "économie_domestique", "ingrédient", "éparco", "sucre râpé", "sucre râpé"
"ch031", "économie_domestique", "ingrédient", "éparco", "vanille", "vanille"
"ch031", "économie_domestique", "mets", "", "volaille", "volailles"
"ch031", "économie_domestique", "ingrédient", "éparco", "zeste de citron", "zeste de citron râpé"
"ch031", "économie_domestique", "ingrédient", "animal", "œuf", "œufs entiers"
