"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch092", "sciences_naturelles", "", "", "", "oignons"
"ch092", "sciences_naturelles", "", "", "", "plante"
"ch092", "sciences_naturelles", "", "", "", "plante potagère"
"ch092", "sciences_naturelles", "", "", "", "récolte"
"ch092", "sciences_naturelles", "", "", "", "saveur"
"ch092", "sciences_naturelles", "", "", "", "saveur"
"ch092", "sciences_naturelles", "", "", "", "tiges"
"ch092", "sciences_naturelles", "", "", "", "tiges creuses"
"ch092", "sciences_naturelles", "", "", "", "végétation"
"ch092", "agriculture", "", "", "", "artichauts"
"ch092", "agriculture", "", "", "", "cassis"
"ch092", "agriculture", "", "", "", "cerfeuil"
"ch092", "agriculture", "", "", "conserves", "chicorée"
"ch092", "agriculture", "", "", "", "conserves"
"ch092", "agriculture", "", "", "conserves", "cornichons"
"ch092", "agriculture", "", "", "", "fermière"
"ch092", "agriculture", "", "", "", "fraises"
"ch092", "agriculture", "", "", "", "framboises"
"ch092", "agriculture", "", "", "conserves", "fruits divers"
"ch092", "agriculture", "", "", "", "groseilles"
"ch092", "agriculture", "", "", "conserves", "haricots verts"
"ch092", "agriculture", "", "", "", "légumes"
"ch092", "agriculture", "", "", "", "légumes"
"ch092", "agriculture", "", "", "", "oseille"
"ch092", "agriculture", "", "", "conserves", "oseille"
"ch092", "agriculture", "", "", "", "persil"
"ch092", "agriculture", "", "", "", "pissenlits"
"ch092", "agriculture", "", "", "conserves", "pois"
"ch092", "agriculture", "", "", "conserves", "tomates"
"ch092", "agriculture", "", "", "", "vases"
"ch092", "économie_domestique", "mets", "", "conserve de cerises", "CERISES"
"ch092", "économie_domestique", "mets", "", "conserve de cornichons", "CORNICHONS"
"ch092", "économie_domestique", "mets", "", "conserve de haricots", "HARICOTS"
"ch092", "économie_domestique", "mets", "", "conserve de pois", "POIS"
"ch092", "économie_domestique", "ingrédient", "éparco", "ail", "ail"
"ch092", "économie_domestique", "ingrédient", "éparco", "assaisonnement", "assaisonnement"
"ch092", "économie_domestique", "ingrédient", "éparco", "assaisonnement", "assaisonnement"
"ch092", "économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"ch092", "économie_domestique", "ustensile", "", "bouteile", "bouteille"
"ch092", "économie_domestique", "ustensile", "", "bouteille", "bouteille"
"ch092", "économie_domestique", "ustensile", "", "bouteille", "bouteilles"
"ch092", "économie_domestique", "ustensile", "", "bouteille", "bouteilles"
"ch092", "économie_domestique", "ingrédient", "fruit", "cerise", "cerises"
"ch092", "économie_domestique", "ustensile", "", "chaudière", "chaudière"
"ch092", "économie_domestique", "ustensile", "", "chaudron", "chaudron"
"ch092", "économie_domestique", "ustensile", "", "chaudron", "chaudron non étamé"
"ch092", "économie_domestique", "ustensile", "", "chiffon", "chiffons"
"ch092", "économie_domestique", "mets", "", "conserve de cerises", "conserves de cerises"
"ch092", "économie_domestique", "ingrédient", "légume", "cornichon", "cornichons"
"ch092", "économie_domestique", "ingrédient", "végétal", "cornichon", "cornichons"
"ch092", "économie_domestique", "mets", "", "conserves", "cornichons"
"ch092", "économie_domestique", "ingrédient", "", "eau", "eau"
"ch092", "économie_domestique", "ingrédient", "", "eau", "eau"
"ch092", "économie_domestique", "ustensile", "", "eau", "eau"
"ch092", "économie_domestique", "ustensile", "", "eau", "eau"
"ch092", "économie_domestique", "ingrédient", "éparco", "estrago", "estragon"
"ch092", "économie_domestique", "ustensile", "", "feu", "feu"
"ch092", "économie_domestique", "ustensile", "", "feu", "feu"
"ch092", "économie_domestique", "ustensile", "", "foin", "foin"
"ch092", "économie_domestique", "ingrédient", "fruit", "cerise", "fruits"
"ch092", "économie_domestique", "mets", "", "conserves", "haricots"
"ch092", "économie_domestique", "ingrédient", "légume", "navet", "navets"
"ch092", "économie_domestique", "ingrédient", "légume", "navet", "navets"
"ch092", "économie_domestique", "ingrédient", "éparco", "oignon", "oignons"
"ch092", "économie_domestique", "ingrédient", "éparco", "oignon", "oignons"
"ch092", "économie_domestique", "ingrédient", "éparco", "petits oignons", "oignons"
"ch092", "économie_domestique", "ingrédient", "éparco", "persil", "persil"
"ch092", "économie_domestique", "ingrédient", "éparco", "piment", "piment"
"ch092", "économie_domestique", "ingrédient", "fruit", "poire", "poires"
"ch092", "économie_domestique", "ingrédient", "fruit", "poire", "poires"
"ch092", "économie_domestique", "mets", "", "conserves", "pois"
"ch092", "économie_domestique", "ingrédient", "fruit", "pomme", "pommes"
"ch092", "économie_domestique", "ingrédient", "fruit", "pomme", "pommes"
"ch092", "économie_domestique", "ingrédient", "légume", "pomme de terre", "pommes de terre"
"ch092", "économie_domestique", "ingrédient", "légume", "pomme de terre", "pommes de terre"
"ch092", "économie_domestique", "mets", "", "ragoût", "ragoûts"
"ch092", "économie_domestique", "ingrédient", "fruit", "raisin", "raisins"
"ch092", "économie_domestique", "ingrédient", "fruit", "raisin", "raisins"
"ch092", "économie_domestique", "mets", "", "rôti", "rôtis"
"ch092", "économie_domestique", "ingrédient", "", "sauce", "sauce"
"ch092", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch092", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch092", "économie_domestique", "mets", "", "soupe", "soupe"
"ch092", "économie_domestique", "ustensile", "", "terrine", "terrine"
"ch092", "économie_domestique", "ustensile", "", "vase", "vase"
"ch092", "économie_domestique", "ustensile", "", "vase de terre", "vase de terre"
"ch092", "économie_domestique", "ustensile", "", "vase", "vases"
"ch092", "économie_domestique", "ustensile", "", "vase", "vases"
"ch092", "économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
"ch092", "économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
"ch092", "économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre blanc"
