"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch114", "récit", "produit", "végétal", "chicorée", "Chicorée"
"ch114", "récit", "produit", "légume", "laitue", "Laitue"
"ch114", "récit", "produit", "végétal", "romaine", "Romaine"
"ch114", "récit", "produit", "animal", "abeille", "abeilles"
"ch114", "récit", "ingrédient", "éparco", "ail", "ail"
"ch114", "récit", "ingrédient", "éparco", "cerfeuil", "cerfeuil"
"ch114", "récit", "ingrédient", "éparco", "ciboule", "ciboule"
"ch114", "récit", "ingrédient", "éparco", "civette", "civette"
"ch114", "récit", "produit", "animal", "abeille", "essaim"
"ch114", "récit", "produit", "animal", "abeille", "essaim"
"ch114", "récit", "ingrédient", "éparco", "estragon", "estragon"
"ch114", "récit", "ingrédient", "éparco", "fourniture", "fourniture"
"ch114", "récit", "ingrédient", "éparco", "huile", "huile"
"ch114", "récit", "produit", "animal", "insecte", "insectes"
"ch114", "récit", "mets", "", "laitues", "laitues"
"ch114", "récit", "produit", "légume", "laitue", "laitues"
"ch114", "récit", "produit", "animal", "limaçon", "limaçons"
"ch114", "récit", "ingrédient", "éparco", "moutarde", "moutarde"
"ch114", "récit", "produit", "végétal", "paille de seigle", "paille de seigle"
"ch114", "récit", "ustensile", "", "panier", "panier"
"ch114", "récit", "ingrédient", "éparco", "pimprenelle", "pimprenelle"
"ch114", "récit", "produit", "légume", "salade", "plantes crues"
"ch114", "récit", "ingrédient", "éparco", "poivre", "poivre"
"ch114", "récit", "", "", "repas", "repas"
"ch114", "récit", "ustensile", "", "ruche", "ruche"
"ch114", "récit", "ustensile", "", "ruche", "ruche"
"ch114", "récit", "produit", "légume", "salade", "salade"
"ch114", "récit", "produit", "légume", "salade", "salade"
"ch114", "récit", "mets", "", "salade", "salades"
"ch114", "récit", "produit", "légume", "salade", "salades"
"ch114", "récit", "ingrédient", "éparco", "sel", "sel"
"ch114", "récit", "ingrédient", "éparco", "vinaigre", "vinaigre"
"ch114", "récit", "mets", "", "œeuf", "œufs à la coque"
"ch114", "histoire", "produit", "végétal", "chicorée", "chicorée"
"ch114", "histoire", "produit", "végétal", "chicorée", "chicorée"
"ch114", "histoire", "produit", "végétal", "chicorée", "chicorée"
"ch114", "histoire", "produit", "végétal", "chicorée", "chicorée"
"ch114", "histoire", "produit", "végétal", "chocorée", "chicorée"
"ch114", "histoire", "produit", "végétal", "chicorée", "chicorées"
"ch114", "histoire", "ustensile", "", "chassis", "châssis"
"ch114", "histoire", "ustensile", "", "couche", "couche"
"ch114", "histoire", "ustensile", "", "couche", "couche"
"ch114", "histoire", "produit", "légume", "cresson", "cresson"
"ch114", "histoire", "produit", "légume", "cresson", "cresson"
"ch114", "histoire", "produit", "légume", "cresson", "cresson"
"ch114", "histoire", "produit", "végétal", "céleri", "céleri"
"ch114", "histoire", "", "", "", "feuilles"
"ch114", "histoire", "", "", "", "feuilles"
"ch114", "histoire", "", "", "", "feuilles"
"ch114", "histoire", "produit", "végétal", "pissenlit", "feuilles"
"ch114", "histoire", "produit", "légume", "laitue", "laitue"
"ch114", "histoire", "produit", "légume", "laitue", "laitue"
"ch114", "histoire", "produit", "végétal", "laitue frisée", "laitue frisée"
"ch114", "histoire", "produit", "végétal", "laitue ordinaire", "laitue ordinaire"
"ch114", "histoire", "produit", "légume", "romaine", "laitue romaine"
"ch114", "histoire", "produit", "légume", "laitue", "laitues"
"ch114", "histoire", "produit", "légume", "laitue", "laitues"
"ch114", "histoire", "produit", "légume", "laitue", "laitues"
"ch114", "histoire", "produit", "légume", "laitue", "laitues"
"ch114", "histoire", "ustensile", "", "mur", "mur"
"ch114", "histoire", "produit", "végétal", "pied de laitue", "pieds"
"ch114", "histoire", "produit", "végétal", "pissenlit", "pissenlit"
"ch114", "histoire", "produit", "végétal", "pissenlit", "pissenlit"
"ch114", "histoire", "produit", "végétal", "pissenlit", "pissenlit"
"ch114", "histoire", "produit", "végétal", "laitue ordinaire", "plante"
"ch114", "histoire", "produit", "végétal", "pissenlit", "plante"
"ch114", "histoire", "produit", "légume", "salade", "plantes"
"ch114", "histoire", "ustensile", "", "plate-bande", "plates-bandes"
"ch114", "histoire", "", "", "", "prairies"
"ch114", "histoire", "produit", "légume", "romaine", "romaine"
"ch114", "histoire", "mets", "", "salade", "salade"
"ch114", "histoire", "mets", "", "salade", "salades"
"ch114", "histoire", "mets", "", "salade", "salades"
"ch114", "histoire", "mets", "", "salade", "salades"
"ch114", "histoire", "", "", "", "tiges"
"ch114", "économie_domestique", "ingrédient", "légume", "chicorée", "CHICORÉE"
"ch114", "économie_domestique", "mets", "", "salade de chicorée", "CHICORÉE"
"ch114", "économie_domestique", "ingrédient", "légume", "laitue", "LAITUE"
"ch114", "économie_domestique", "mets", "", "salade de laitue", "LAITUE"
"ch114", "économie_domestique", "ingrédient", "éparco", "ail", "ail"
"ch114", "économie_domestique", "ingrédient", "légume", "chicorée", "chicorée"
"ch114", "économie_domestique", "ingrédient", "légume", "chicorée", "chicorée"
"ch114", "économie_domestique", "ingrédient", "légume", "chicorée", "chicorée"
"ch114", "économie_domestique", "mets", "", "salade", "chicorée"
"ch114", "économie_domestique", "mets", "", "salade de chicorée", "chicorée"
"ch114", "économie_domestique", "ingrédient", "éparco", "éparco", "condiment"
"ch114", "économie_domestique", "ingrédient", "légume", "cresson", "cresson"
"ch114", "économie_domestique", "ingrédient", "légume", "cresson", "cresson"
"ch114", "économie_domestique", "mets", "", "salade", "cresson"
"ch114", "économie_domestique", "mets", "", "salade de cresson", "cresson"
"ch114", "économie_domestique", "produit", "végétal", "salade", "cresson"
"ch114", "économie_domestique", "ingrédient", "féculent", "croûte de pain", "croûtes de pain"
"ch114", "économie_domestique", "ustensile", "", "eau", "eaux"
"ch114", "économie_domestique", "ingrédient", "légume", "laitue", "feuilles"
"ch114", "économie_domestique", "ingrédient", "légume", "laitue", "feuilles"
"ch114", "économie_domestique", "ingrédient", "légume", "salade", "feuilles"
"ch114", "économie_domestique", "ingrédient", "légume", "laitue", "feuilles vertes"
"ch114", "économie_domestique", "ingrédient", "légume", "herbe", "herbes"
"ch114", "économie_domestique", "ingrédient", "éparco", "huile", "huile"
"ch114", "économie_domestique", "ingrédient", "éparco", "huile", "huile"
"ch114", "économie_domestique", "ingrédient", "éparco", "huile", "huile"
"ch114", "économie_domestique", "ingrédient", "légume", "laitue", "laitue"
"ch114", "économie_domestique", "ingrédient", "légume", "légume", "légumes"
"ch114", "économie_domestique", "mets", "", "met", "mets"
"ch114", "économie_domestique", "ingrédient", "éparco", "moutarde", "moutarde"
"ch114", "économie_domestique", "ustensile", "", "panier à claire-voie", "panier à claire-voie"
"ch114", "économie_domestique", "ustensile", "", "panier à salade", "panier à salade"
"ch114", "économie_domestique", "ingrédient", "légume", "pissenlit", "pissenlits"
"ch114", "économie_domestique", "ingrédient", "légume", "pissenlit", "pissenlits"
