"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch090", "complexe", "", "", "", "comestible"
"ch090", "complexe", "", "", "", "cresson"
"ch090", "complexe", "", "", "", "cresson"
"ch090", "complexe", "", "", "", "cresson"
"ch090", "complexe", "", "", "", "crues"
"ch090", "complexe", "", "", "", "cultive"
"ch090", "complexe", "", "", "", "céleri"
"ch090", "complexe", "", "", "", "eau"
"ch090", "complexe", "", "", "", "feuilles"
"ch090", "complexe", "", "", "", "feuilles"
"ch090", "complexe", "", "", "", "feuilles rondes"
"ch090", "complexe", "", "", "", "fleurs blanches"
"ch090", "complexe", "", "", "", "fèves"
"ch090", "complexe", "", "", "", "gousses"
"ch090", "complexe", "", "", "", "gousses"
"ch090", "complexe", "", "", "", "graines"
"ch090", "complexe", "", "", "", "haricots"
"ch090", "complexe", "", "", "", "herbes potagères"
"ch090", "complexe", "", "", "", "laitue"
"ch090", "complexe", "", "", "", "légumes"
"ch090", "complexe", "", "", "", "légumes"
"ch090", "complexe", "", "", "", "légumes"
"ch090", "complexe", "", "", "", "mâche"
"ch090", "complexe", "", "", "", "navet"
"ch090", "complexe", "", "", "", "oignon"
"ch090", "complexe", "", "", "", "oseille"
"ch090", "complexe", "", "", "", "panais"
"ch090", "complexe", "", "", "", "persil"
"ch090", "complexe", "", "", "", "pied de cresson"
"ch090", "complexe", "", "", "", "pied de pois"
"ch090", "complexe", "", "", "", "pissenlit"
"ch090", "complexe", "", "", "", "plante"
"ch090", "complexe", "", "", "", "plante herbacée"
"ch090", "complexe", "", "", "", "plantes"
"ch090", "complexe", "", "", "", "plantes racines"
"ch090", "complexe", "", "", "", "poireau"
"ch090", "complexe", "", "", "", "pois"
"ch090", "complexe", "", "", "", "pois"
"ch090", "complexe", "", "", "", "pois et les fèves"
"ch090", "complexe", "", "", "", "racine"
"ch090", "complexe", "", "", "", "racines"
"ch090", "complexe", "", "", "", "radis"
"ch090", "complexe", "", "", "", "radis"
"ch090", "complexe", "", "", "", "radis noir"
"ch090", "complexe", "", "", "", "radis noirs"
"ch090", "complexe", "", "", "", "radis noirs"
"ch090", "complexe", "", "", "", "radis rose"
"ch090", "complexe", "", "", "", "radis rose"
"ch090", "complexe", "", "", "", "radis roses"
"ch090", "complexe", "", "", "", "rameaux verts"
"ch090", "complexe", "", "", "", "romaine"
"ch090", "complexe", "", "", "", "salades"
"ch090", "complexe", "", "", "", "saveur"
"ch090", "complexe", "", "", "", "sel"
"ch090", "complexe", "", "", "", "sol bien fumé"
"ch090", "complexe", "", "", "", "terre"
"ch090", "complexe", "", "", "", "tige de pois"
"ch090", "complexe", "", "", "", "tige mince"
"ch090", "complexe", "", "", "", "tomate"
"ch090", "complexe", "", "", "", "échalote"
"ch090", "complexe", "", "", "", "épinards"
"ch090", "économie_domestique", "produit", "légume", "chou", "chou"
"ch090", "économie_domestique", "produit", "légume", "chou", "chou"
"ch090", "économie_domestique", "produit", "légume", "chou-fleur", "chou fleur"
"ch090", "économie_domestique", "produit", "légume", "chou-fleur", "chou-fleur"
"ch090", "économie_domestique", "produit", "légume", "chou de Bruxelle", "choux de Bruxelles"
"ch090", "économie_domestique", "produit", "légume", "chou de Bruxelle", "choux de Bruxelles"
"ch090", "économie_domestique", "ingrédient", "légume", "cresson", "cresson"
"ch090", "économie_domestique", "ingrédient", "légume", "cresson", "cresson"
"ch090", "économie_domestique", "produit", "légume", "cresson", "cresson"
"ch090", "économie_domestique", "ingrédient", "légume", "radis rose", "feuilles"
"ch090", "économie_domestique", "ustensile", "", "eau", "grande eau"
"ch090", "économie_domestique", "produit", "légume", "légume", "légumes"
"ch090", "économie_domestique", "produit", "légume", "petit pois", "petits pois"
"ch090", "économie_domestique", "ustensile", "", "plat", "plats allongés"
"ch090", "économie_domestique", "produit", "légume", "radis noir", "radis noirs"
"ch090", "économie_domestique", "mets", "", "radis rose", "radis roses"
"ch090", "économie_domestique", "produit", "légume", "radis rose", "radis roses"
"ch090", "économie_domestique", "produit", "légume", "radis rose", "radis roses"
"ch090", "économie_domestique", "ustensile", "", "ravier", "raviers"
"ch090", "économie_domestique", "mets", "", "salade au cresson", "salade au cresson"
"ch090", "économie_domestique", "mets", "", "salade de cresson", "salade au cresson"
"ch090", "économie_domestique", "mets", "", "salade", "salades"
"ch090", "économie_domestique", "ustensile", "", "saladier", "saladier"
"ch090", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch090", "économie_domestique", "ingrédient", "légume", "cresson", "tiges"
