"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch129", "récit", "ustensile", "", "bouteille", "bouteilles"
"ch129", "récit", "produit", "boisson", "eau", "eau"
"ch129", "récit", "produit", "boisson", "liqueur", "liqueurs"
"ch129", "récit", "mets", "", "pain", "pain"
"ch129", "récit", "ustensile", "", "verre", "verres"
"ch129", "industrie", "produit", "boisson", "boisson", "BOISSONS"
"ch129", "industrie", "produit", "boisson", "eau-de-vie", "EAU-DE-VIE"
"ch129", "industrie", "produit", "boisson", "vin", "VIN"
"ch129", "industrie", "ustensile", "", "bonde", "bonde"
"ch129", "industrie", "ingrédient", "fruit", "cerise", "cerises"
"ch129", "industrie", "ingrédient", "fruit", "cerise", "cerises amères"
"ch129", "industrie", "ustensile", "", "cuve", "cuves"
"ch129", "industrie", "ustensile", "", "cuve", "cuves"
"ch129", "industrie", "ustensile", "", "cuve", "cuves"
"ch129", "industrie", "produit", "boisson", "eau-de-vie", "eau-de-vie"
"ch129", "industrie", "produit", "boisson", "eai-de-vie", "eau-de-vie de riz"
"ch129", "industrie", "ingrédient", "fruit", "fruit", "fruits sucrés"
"ch129", "industrie", "ustensile", "", "fût", "fûts"
"ch129", "industrie", "ustensile", "", "fût", "fûts"
"ch129", "industrie", "ustensile", "", "fût", "fûts"
"ch129", "industrie", "ingrédient", "fruit", "raisin", "grappes"
"ch129", "industrie", "produit", "végétal", "raisin", "grappes"
"ch129", "industrie", "ustensile", "", "hotte", "hottes"
"ch129", "industrie", "ustensile", "", "hotte", "hottes"
"ch129", "industrie", "ingrédient", "éparco", "jus de canne à sucre", "jus des cannes à sucre"
"ch129", "industrie", "produit", "boisson", "kirsch", "kirsch"
"ch129", "industrie", "produit", "boisson", "eau-de-vie", "liqueur"
"ch129", "industrie", "ingrédient", "fruit", "raisin", "liquide"
"ch129", "industrie", "ingrédient", "fruit", "raisin", "liquide"
"ch129", "industrie", "produit", "boisson", "liquide", "liquide"
"ch129", "industrie", "produit", "boisson", "marasquin", "marasquin"
"ch129", "industrie", "ingrédient", "fruit", "marc de raisin", "marc de raisin"
"ch129", "industrie", "ingrédient", "fruit", "noyau", "noyaux"
"ch129", "industrie", "ustensile", "", "panier d'osier", "paniers d'osier"
"ch129", "industrie", "", "", "", "pays vignobles"
"ch129", "industrie", "ustensile", "", "pressoir", "pressoir"
"ch129", "industrie", "ustensile", "", "pressoir", "pressoir"
"ch129", "industrie", "ingrédient", "fruit", "prune", "prunes"
"ch129", "industrie", "ingrédient", "fruit", "prune", "prunes"
"ch129", "industrie", "ingrédient", "fruit", "pêche", "pêches"
"ch129", "industrie", "ingrédient", "fruit", "raisin", "raisin"
"ch129", "industrie", "produit", "végétal", "raisin", "raisin"
"ch129", "industrie", "produit", "végétal", "raisin", "raisin"
"ch129", "industrie", "ingrédient", "fruit", "raisin", "raisins"
"ch129", "industrie", "produit", "boisson", "rhum", "rhum"
"ch129", "industrie", "ingrédient", "féculent", "riz", "riz"
"ch129", "industrie", "ustensile", "", "serpette", "serpettes"
"ch129", "industrie", "ustensile", "", "tonneau", "tonneaux"
"ch129", "industrie", "ingrédient", "", "vin", "vin"
"ch129", "industrie", "produit", "boisson", "vin", "vin"
"ch129", "industrie", "produit", "boisson", "vin", "vin"
"ch129", "industrie", "produit", "boisson", "vin", "vin blanc"
"ch129", "industrie", "produit", "boisson", "vin", "vin blanc"
"ch129", "industrie", "produit", "boisson", "vin", "vin de deuxième qualité"
"ch129", "industrie", "produit", "boisson", "vin", "vin de première qualité"
"ch129", "industrie", "produit", "boisson", "vin", "vin rouge"
"ch129", "agriculture", "", "", "", "arbres"
"ch129", "agriculture", "produit", "végétal", "vigne", "arbrisseau"
"ch129", "agriculture", "produit", "végétal", "vigne", "bourgeons"
"ch129", "agriculture", "produit", "végétal", "vigne", "bourgeons"
"ch129", "agriculture", "produit", "végétal", "vigne", "branches"
"ch129", "agriculture", "produit", "végétal", "vigne", "cep"
"ch129", "agriculture", "produit", "végétal", "vigne", "cep de vigne"
"ch129", "agriculture", "produit", "végétal", "raisin chasselas", "chasselas"
"ch129", "agriculture", "produit", "végétal", "raisin chasselas", "chasselas"
"ch129", "agriculture", "produit", "végétal", "raisin chasselas", "chasselas"
"ch129", "agriculture", "produit", "végétal", "raisin chasselas", "chasselas"
"ch129", "agriculture", "produit", "végétal", "vigne", "feuilles"
"ch129", "agriculture", "produit", "végétal", "vigne", "feuilles"
"ch129", "agriculture", "produit", "végétal", "vigne", "fleurs"
"ch129", "agriculture", "produit", "végétal", "vigne", "fleurs"
"ch129", "agriculture", "produit", "végétal", "raisin gamay", "gamay"
"ch129", "agriculture", "produit", "végétal", "raisin gouais", "gouais"
"ch129", "agriculture", "produit", "végétal", "raisin", "grains"
"ch129", "agriculture", "produit", "végétal", "vigne", "grappes"
"ch129", "agriculture", "produit", "végétal", "raisin muscat", "muscat"
"ch129", "agriculture", "produit", "végétal", "vigne", "pied de vigne"
"ch129", "agriculture", "produit", "végétal", "raisin pineau", "pineau"
"ch129", "agriculture", "produit", "végétal", "raisin chasselas", "raisin"
"ch129", "agriculture", "produit", "végétal", "raisin", "raisin blanc"
"ch129", "agriculture", "produit", "végétal", "raisin", "raisins"
"ch129", "agriculture", "produit", "végétal", "raisin", "raisins"
"ch129", "agriculture", "produit", "végétal", "raisin", "raisins"
"ch129", "agriculture", "produit", "végétal", "raisin", "raisins blancs"
"ch129", "agriculture", "produit", "végétal", "raisin", "raisins noirs"
"ch129", "agriculture", "produit", "végétal", "vigne", "rameaux"
"ch129", "agriculture", "produit", "végétal", "vigne", "rameaux"
"ch129", "agriculture", "produit", "végétal", "vigne", "rameaux"
"ch129", "agriculture", "produit", "végétal", "vigne", "sarments"
"ch129", "agriculture", "produit", "végétal", "vigne", "sarments"
"ch129", "agriculture", "produit", "végétal", "vigne", "tige"
"ch129", "agriculture", "produit", "végétal", "vigne", "tiges"
"ch129", "agriculture", "produit", "végétal", "raisin verreau", "verreau"
"ch129", "agriculture", "produit", "végétal", "vigne", "vigne"
"ch129", "agriculture", "", "", "", "vin"
"ch129", "agriculture", "produit", "boisson", "vin", "vins"
"ch129", "agriculture", "produit", "végétal", "vigne", "vrilles"
"ch129", "agriculture", "produit", "végétal", "vigne", "végétal"
"ch129", "hygiène", "produit", "boisson", "boisson alcoolique", "boissons"
"ch129", "hygiène", "produit", "boisson", "boisson alcoolique", "boissons alcooliques"
"ch129", "hygiène", "produit", "boisson", "boisson alcoolique", "boissons alcooliques"
"ch129", "hygiène", "ingrédient", "", "eau", "eau"
"ch129", "économie_domestique", "produit", "boisson", "brou de noix", "BROU DE NOIX"
"ch129", "économie_domestique", "produit", "boisson", "cassis", "CASSIS"
"ch129", "économie_domestique", "produit", "boisson", "ratafia de framboise", "RATAFIA DE FRAMBOISES"
"ch129", "économie_domestique", "produit", "boisson", "brou de noix", "brou de noix"
"ch129", "économie_domestique", "ingrédient", "éparco", "cannelle", "cannelle"
"ch129", "économie_domestique", "produit", "boisson", "cassis", "cassis"
"ch129", "économie_domestique", "ingrédient", "fruit", "cerise", "cerises"
"ch129", "économie_domestique", "ingrédient", "éparco", "clou de girofle", "clou de girofle"
"ch129", "économie_domestique", "ustensile", "", "cruche", "cruche"
"ch129", "économie_domestique", "ingrédient", "boisson", "eau-de-vie", "eau-de-vie"
"ch129", "économie_domestique", "ingrédient", "boisson", "eau-de-vie", "eau-de-vie"
"ch129", "économie_domestique", "ingrédient", "boisson", "eau-de-vie", "eau-de-vie blanche ordinaire"
"ch129", "économie_domestique", "ingrédient", "fruit", "framboise", "framboises"
"ch129", "économie_domestique", "ingrédient", "fruit", "framboise", "framboises"
"ch129", "économie_domestique", "ingrédient", "fruit", "cassis", "grains"
"ch129", "économie_domestique", "ingrédient", "fruit", "cassis", "grains de cassis"
"ch129", "économie_domestique", "ingrédient", "fruit", "cassis", "jus"
"ch129", "économie_domestique", "ingrédient", "fruit", "framboise", "jus"
"ch129", "économie_domestique", "ingrédient", "boisson", "liqueur de noix", "liqueur"
"ch129", "économie_domestique", "produit", "boisson", "cassis", "liqueur"
"ch129", "économie_domestique", "produit", "boisson", "liqueur", "liqueurs"
"ch129", "économie_domestique", "produit", "boisson", "liqueur", "liqueurs"
"ch129", "économie_domestique", "produit", "boisson", "liqueur de ménage", "liqueurs de ménage"
"ch129", "économie_domestique", "produit", "boisson", "liqueur de ménage", "liqueurs de ménage"
"ch129", "économie_domestique", "ingrédient", "fruit", "noix", "noix"
"ch129", "économie_domestique", "mets", "", "aliment", "nourriture"
"ch129", "économie_domestique", "produit", "boisson", "ratafia", "ratafia"
"ch129", "économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"ch129", "économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"ch129", "économie_domestique", "ingrédient", "éparco", "sucre", "sucre"
"ch129", "économie_domestique", "ustensile", "", "tamis", "tamis"
"ch129", "économie_domestique", "ustensile", "", "vase", "vase"
