"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch091", "récit", "produit", "légume", "asperge", "Asperges"
"ch091", "récit", "produit", "légume", "asperge", "asperges"
"ch091", "récit", "produit", "légume", "asperge", "asperges"
"ch091", "récit", "produit", "légume", "asperge", "asperges"
"ch091", "récit", "produit", "légume", "asperge", "asperges"
"ch091", "récit", "produit", "légume", "asperge", "asperges"
"ch091", "récit", "produit", "légume", "cresson", "cresson"
"ch091", "récit", "produit", "légume", "légume", "légumes"
"ch091", "récit", "produit", "légume", "légume", "légumes"
"ch091", "récit", "produit", "légume", "légume", "légumes"
"ch091", "récit", "ustensile", "", "panier", "paniers"
"ch091", "questionnaire", "produit", "légume", "asperge", "asperges"
"ch091", "questionnaire", "produit", "légume", "asperge", "asperges"
"ch091", "questionnaire", "produit", "légume", "cresson", "cresson"
"ch091", "questionnaire", "produit", "légume", "légume", "légumes"
"ch091", "géographie", "", "", "", "légumes"
"ch091", "géographie", "", "", "", "légumes"
"ch091", "horticulture", "", "", "", "arbuste"
"ch091", "horticulture", "", "", "", "asperges"
"ch091", "horticulture", "", "", "", "asperges"
"ch091", "horticulture", "", "", "", "asperges"
"ch091", "horticulture", "", "", "", "champs"
"ch091", "horticulture", "", "", "", "couleur verte"
"ch091", "horticulture", "", "", "", "engrais"
"ch091", "horticulture", "", "", "", "feuillage délicat"
"ch091", "horticulture", "", "", "", "nuances roses"
"ch091", "horticulture", "", "", "", "pied d'asperges"
"ch091", "horticulture", "", "", "", "pied d'asperges"
"ch091", "horticulture", "", "", "", "plante"
"ch091", "horticulture", "", "", "", "plante"
"ch091", "horticulture", "", "", "", "plante"
"ch091", "horticulture", "", "", "", "pousse"
"ch091", "horticulture", "", "", "", "racines"
"ch091", "horticulture", "", "", "", "tendres"
"ch091", "horticulture", "", "", "", "tige"
"ch091", "horticulture", "", "", "", "vert foncé"
"ch091", "économie_domestique", "ingrédient", "légume", "asperge", "asperges"
"ch091", "économie_domestique", "mets", "", "asperge", "asperges"
"ch091", "économie_domestique", "mets", "", "asperge", "asperges"
"ch091", "économie_domestique", "mets", "", "asperges", "asperges"
"ch091", "économie_domestique", "produit", "légume", "asperge", "asperges"
"ch091", "économie_domestique", "produit", "légume", "asperge", "asperges"
"ch091", "économie_domestique", "produit", "légume", "asperge", "asperges"
"ch091", "économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"ch091", "économie_domestique", "ingrédient", "laitier", "beurre", "beurre"
"ch091", "économie_domestique", "ustensile", "", "casserole", "casserole"
"ch091", "économie_domestique", "ingrédient", "", "eau", "eau"
"ch091", "économie_domestique", "ustensile", "", "eau", "eau"
"ch091", "économie_domestique", "ingrédient", "féculent", "farine", "farine"
"ch091", "économie_domestique", "ingrédient", "féculent", "farine", "farine"
"ch091", "économie_domestique", "ingrédient", "éparco", "vinaigre", "filet de vinaigre"
"ch091", "économie_domestique", "ingrédient", "éparco", "huile", "huile"
"ch091", "économie_domestique", "ingrédient", "animal", "œuf", "jaune d’œuf"
"ch091", "économie_domestique", "produit", "légume", "légume", "légume"
"ch091", "économie_domestique", "ustensile", "", "plat long", "plat long"
"ch091", "économie_domestique", "ingrédient", "éparco", "poivre blanc", "poivre blanc"
"ch091", "économie_domestique", "mets", "", "salade", "salade"
"ch091", "économie_domestique", "mets", "", "sauce blanche", "sauce blanche"
"ch091", "économie_domestique", "mets", "", "sauce `a l'huile et au vinaigre", "sauce à l'huile et au vinaigre"
"ch091", "économie_domestique", "mets", "", "sauce", "sauces"
"ch091", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch091", "économie_domestique", "ustensile", "", "ustensile", "ustensile"
"ch091", "économie_domestique", "ingrédient", "éparco", "vinaigre", "vinaigre"
