"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch030", "économie_domestique", "ingrédient", "éparco", "liaisons", "liaisons"
"ch030", "économie_domestique", "ingrédient", "légume", "légumes", "légumes"
"ch030", "économie_domestique", "mets", "", "mie", "mie"
"ch030", "économie_domestique", "ingrédient", "féculent", "pâte", "morceaux"
"ch030", "économie_domestique", "mets", "", "pain", "pain"
"ch030", "économie_domestique", "mets", "", "pain", "pain"
"ch030", "économie_domestique", "mets", "", "pain", "pain"
"ch030", "économie_domestique", "produit", "féculent", "pain", "pain"
"ch030", "économie_domestique", "mets", "", "pain", "pains"
"ch030", "économie_domestique", "mets", "", "pain", "pains"
"ch030", "économie_domestique", "mets", "", "pain", "pains"
"ch030", "économie_domestique", "ustensile", "", "pelle", "pelle"
"ch030", "économie_domestique", "ingrédient", "légume", "pomme de terres", "pommes de terre"
"ch030", "économie_domestique", "produit", "animal", "porcs", "porcs"
"ch030", "économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"ch030", "économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"ch030", "économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"ch030", "économie_domestique", "ingrédient", "féculent", "pâte", "pâte"
"ch030", "économie_domestique", "ustensile", "", "pétrin", "pétrin"
"ch030", "économie_domestique", "mets", "", "sauces", "sauces"
"ch030", "économie_domestique", "ingrédient", "féculent", "son", "son"
"ch030", "économie_domestique", "ingrédient", "féculent", "son", "son"
"ch030", "économie_domestique", "ingrédient", "féculent", "son", "son"
"ch030", "économie_domestique", "produit", "animal", "volailles", "volailles"
