"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch087", "récit", "", "", "", ""
"ch087", "récit", "", "", "", "feuilles"
"ch087", "récit", "produit", "fruit", "fraises", "fraises"
"ch087", "récit", "produit", "fruit", "fraises", "fraises"
"ch087", "récit", "produit", "fruit", "fraises", "fraises"
"ch087", "récit", "", "", "fraise", "fraises des bois"
"ch087", "récit", "", "", "", "panier"
"ch087", "récit", "", "", "", "paniers"
"ch087", "récit", "", "", "", "parfum"
"ch087", "récit", "", "", "", "provisions"
"ch087", "questionnaire", "", "", "", ""
"ch087", "sciences_naturelles", "", "", "", "bois"
"ch087", "sciences_naturelles", "", "", "fraise", "caperons"
"ch087", "sciences_naturelles", "", "", "", "filets"
"ch087", "sciences_naturelles", "", "", "fraise", "fraise de tous les mois"
"ch087", "sciences_naturelles", "", "", "fraise", "fraise des bois"
"ch087", "sciences_naturelles", "", "", "fraise", "fraise musquée"
"ch087", "sciences_naturelles", "", "", "fraise", "fraises"
"ch087", "sciences_naturelles", "produit", "fruit", "fraises", "fraises"
"ch087", "sciences_naturelles", "produit", "fruit", "fraises", "fraises"
"ch087", "sciences_naturelles", "produit", "fruit", "fraises", "fraises"
"ch087", "sciences_naturelles", "produit", "fruit", "fraises", "fraises"
"ch087", "sciences_naturelles", "produit", "fruit", "fraises", "fraises"
"ch087", "sciences_naturelles", "", "", "", "fruit"
"ch087", "sciences_naturelles", "", "", "", "fruits"
"ch087", "sciences_naturelles", "", "", "", "fruits"
"ch087", "sciences_naturelles", "", "", "", "jardins"
"ch087", "sciences_naturelles", "", "", "", "produits"
"ch087", "économie_domestique", "", "", "", "denrées"
"ch087", "économie_domestique", "", "", "", "denrées"
"ch087", "économie_domestique", "", "", "", "denrées"
"ch087", "économie_domestique", "", "", "", "halle pour marché"
"ch087", "économie_domestique", "", "", "", "halle pour marché"
"ch087", "économie_domestique", "", "", "", "halles"
"ch087", "économie_domestique", "", "", "", "halles"
"ch087", "économie_domestique", "", "", "", "marchés"
"ch087", "économie_domestique", "", "", "", "produits"
"ch087", "économie_domestique", "", "", "", "provisions"
"ch087", "économie_domestique", "", "", "", "repas"
"ch087", "économie_domestique", "", "", "", "étaux"
