"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch110", "morale", "mets", "", "pain", "pain"
"ch110", "morale", "mets", "", "pain", "pain"
"ch110", "sciences_naturelles", "produit", "animal", "miel", "miel"
"ch110", "sciences_naturelles", "produit", "animal", "miel", "miel"
"ch110", "sciences_naturelles", "produit", "animal", "miel", "miel"
"ch110", "sciences_naturelles", "produit", "animal", "miel", "miel"
"ch110", "hygiène", "produit", "boisson", "bière", "bière"
"ch110", "hygiène", "produit", "boisson", "caf'e", "café"
"ch110", "hygiène", "produit", "fruit", "cerise", "cerises"
"ch110", "hygiène", "produit", "boisson", "eau pure", "eau pure"
"ch110", "hygiène", "produit", "fruit", "fraise", "fraises"
"ch110", "hygiène", "produit", "fruit", "fruit", "fruits"
"ch110", "hygiène", "produit", "boisson", "lait", "lait"
"ch110", "hygiène", "produit", "légume", "légume", "légumes"
"ch110", "hygiène", "produit", "boisson", "thé", "thé"
"ch110", "hygiène", "produit", "boisson", "vin", "vin"
