"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch042", "récit", "produit", "légume", "chou de Bruxelles", "Chou de Bruxelles"
"ch042", "récit", "produit", "légume", "plante potagère", "Plante potagère"
"ch042", "récit", "produit", "légume", "betterave", "betteraves"
"ch042", "récit", "produit", "légume", "betterave", "betteraves"
"ch042", "récit", "produit", "légume", "betterave", "betteraves"
"ch042", "récit", "produit", "légume", "betterave", "betteraves"
"ch042", "récit", "produit", "légume", "betterave", "betteraves"
"ch042", "récit", "produit", "légume", "betterave", "betteraves"
"ch042", "récit", "produit", "légume", "chou", "chou"
"ch042", "récit", "produit", "légume", "chou de Bruxelles", "chou de Bruxelles"
"ch042", "récit", "produit", "légume", "chou de Bruxelles", "choux"
"ch042", "récit", "produit", "légume", "chou de Bruxelles", "choux de Bruxelles"
"ch042", "récit", "produit", "", "culture", "cultures"
"ch042", "récit", "produit", "légume", "légume", "légume"
"ch042", "récit", "produit", "végétal", "", "plants"
"ch042", "questionnaire", "produit", "légume", "chou de Bruxelles", "chou de Bruxelles"
"ch042", "composition", "", "", "", "LAPIN"
"ch042", "composition", "", "", "", "lapin"
"ch042", "composition", "", "", "", "lapin de garenne"
"ch042", "composition", "", "", "", "lapins"
"ch042", "sciences_naturelles", "", "", "", "BETTERAVE"
"ch042", "sciences_naturelles", "produit", "légume", "betterave", "betterave"
"ch042", "sciences_naturelles", "produit", "légume", "betterave", "betterave"
"ch042", "sciences_naturelles", "produit", "légume", "betterave fourragère", "betterave fourragère"
"ch042", "sciences_naturelles", "produit", "légume", "betterave potagère", "betterave potagère"
"ch042", "sciences_naturelles", "produit", "légume", "betterave à sucre", "betterave à sucre"
"ch042", "sciences_naturelles", "produit", "légume", "betterave", "betteraves"
"ch042", "sciences_naturelles", "", "", "", "nourriture"
"ch042", "sciences_naturelles", "", "", "", "plante"
"ch042", "sciences_naturelles", "mets", "", "salade", "salade"
"ch042", "économie_domestique", "mets", "", "pommes de terre à la vapeur", "A LA VAPEUR"
"ch042", "économie_domestique", "mets", "", "pommes de terreà l'étuvée ", "POMMES DE TERRE A L’ÉTUVÉE"
"ch042", "économie_domestique", "mets", "", "pommes de terre frites", "POMMES DE TERRE FRITES"
"ch042", "économie_domestique", "mets", "", "purée de pommes de terre", "PURÉE DE POMMES DE TERRE"
"ch042", "économie_domestique", "mets", "", "ragoût de mouton aux pommes de terre", "RAGOÛT DE MOUTON AUX POMMES DE TERRE"
"ch042", "économie_domestique", "ustensile", "", "beurre", "beurre"
"ch042", "économie_domestique", "ingrédient", "laitier", "beurre", "beurre frais"
"ch042", "économie_domestique", "ingrédient", "éparco", "beurre", "beurre frais"
"ch042", "économie_domestique", "ingrédient", "éparco", "persil", "bouquet de persil"
"ch042", "économie_domestique", "ustensile", "", "casserole", "casserole"
"ch042", "économie_domestique", "ustensile", "", "casserole", "casserole"
"ch042", "économie_domestique", "ustensile", "", "casserole", "casserole"
"ch042", "économie_domestique", "ingrédient", "carné", "collet de mouton", "collet de mouton"
"ch042", "économie_domestique", "ustensile", "", "corbeille", "corbeille"
"ch042", "économie_domestique", "ustensile", "", "couvercle", "couvercle"
"ch042", "économie_domestique", "ustensile", "", "cylindre", "cylindre"
"ch042", "économie_domestique", "ingrédient", "", "eau", "eau"
"ch042", "économie_domestique", "ingrédient", "féculent", "farine", "farine"
"ch042", "économie_domestique", "ustensile", "", "feu", "feu modéré"
"ch042", "économie_domestique", "ustensile", "", "friture", "friture"
"ch042", "économie_domestique", "ustensile", "", "friture", "friture"
"ch042", "économie_domestique", "ingrédient", "animal", "graisse", "graisse"
"ch042", "économie_domestique", "ustensile", "", "graisse", "graisse"
"ch042", "économie_domestique", "ustensile", "", "huile", "huile"
"ch042", "économie_domestique", "ingrédient", "laitier", "lait", "lait"
"ch042", "économie_domestique", "ustensile", "", "lit de cendre", "lit de cendres"
"ch042", "économie_domestique", "ustensile", "", "marmite", "marmite"
"ch042", "économie_domestique", "ingrédient", "carné", "collet de mouton", "morceaux"
"ch042", "économie_domestique", "ingrédient", "légume", "oignon", "oignons moyens"
"ch042", "économie_domestique", "ustensile", "", "passoire", "passoire"
"ch042", "économie_domestique", "ustensile", "", "plat", "plat"
"ch042", "économie_domestique", "mets", "", "pommes de terre à l'étuvée", "plat de pommes de terre à l'étuvée"
"ch042", "économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"ch042", "économie_domestique", "ingrédient", "éparco", "poivre", "poivre"
"ch042", "économie_domestique", "ingrédient", "légume", "pomme de terre", "pommes de terre"
"ch042", "économie_domestique", "ingrédient", "légume", "pomme de terre", "pommes de terre"
"ch042", "économie_domestique", "ingrédient", "légume", "pomme de terre", "pommes de terre"
"ch042", "économie_domestique", "mets", "", "pommes de terre à l'étuvée", "pommes de terre"
"ch042", "économie_domestique", "ingrédient", "légume", "pomme de terre", "pommes de terre "
"ch042", "économie_domestique", "mets", "", "pommes de terre frites", "pommes de terre frites"
"ch042", "économie_domestique", "mets", "", "pommes de terre frites", "pommes de terre frites"
"ch042", "économie_domestique", "mets", "", "purée de pommes de terre", "purée de pommes de terre"
"ch042", "économie_domestique", "mets", "", "ragoût de mouton aux pommes de terre", "ragoût de mouton aux pommes de terre"
"ch042", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch042", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch042", "économie_domestique", "ingrédient", "éparco", "sel", "sel"
"ch042", "économie_domestique", "ingrédient", "éparco", "sel", "sel fin"
"ch042", "économie_domestique", "ustensile", "", "vase", "vase"
"ch042", "calcul", "ustensile", "", "charbon", "charbon"
"ch042", "calcul", "ingrédient", "animal", "graisse", "graisse"
"ch042", "calcul", "ingrédient", "carné", "mouton", "mouton"
"ch042", "calcul", "ingrédient", "légume", "pomme de terre", "pommes de terre"
"ch042", "calcul", "mets", "", "", "ragoût de mouton aux pommes de terre>ragoût de mouton aux pommes de terre"
