"Chapter", "Section", "Type", "Subtype", "Key", "Object"
"ch041", "récit", "produit", "végétal", "camomille", "Camomille"
"ch041", "récit", "produit", "végétal", "chiendent", "Chiendent"
"ch041", "récit", "produit", "végétal", "coquilicot", "Coquelicots"
"ch041", "récit", "produit", "boisson", "alcool", "alcool"
"ch041", "récit", "produit", "végétal", "betterave", "betterave"
"ch041", "récit", "produit", "végétal", "betterave", "betteraves"
"ch041", "récit", "produit", "végétal", "betterave", "betteraves"
"ch041", "récit", "produit", "végétal", "camomille", "camomille"
"ch041", "récit", "produit", "végétal", "camomille", "camomille"
"ch041", "récit", "produit", "végétal", "chiendent", "chiendent"
"ch041", "récit", "produit", "végétal", "chiendent", "chiendent"
"ch041", "récit", "mets", "", "infusion", "infusion"
"ch041", "récit", "mets", "", "infusion", "infusions"
"ch041", "récit", "produit", "animal", "lapin", "lapin"
"ch041", "récit", "produit", "animal", "lapin", "lapins"
"ch041", "récit", "produit", "animal", "lapin", "lapins"
"ch041", "récit", "produit", "animal", "lapin", "lapins"
"ch041", "récit", "produit", "animal", "lièvre", "lièvre"
"ch041", "récit", "mets", "", "pain bis", "pain bis"
"ch041", "récit", "mets", "", "pain blanc", "pain blanc"
"ch041", "récit", "ingrédient", "végétal", "coquelicot", "pétales de coquelicots"
"ch041", "récit", "produit", "éparco", "sucre", "sucre"
"ch041", "récit", "mets", "", "tisane", "tisane"
"ch041", "récit", "mets", "", "tisane", "tisanes"
"ch041", "questionnaire", "produit", "végétal", "betterave", "betteraves"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "Canada"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "POMME DE TERRE"
"ch041", "sciences_naturelles", "mets", "", "aliment", "aliment"
"ch041", "sciences_naturelles", "produit", "végétal", "camomille", "camomille"
"ch041", "sciences_naturelles", "produit", "végétal", "chiendent", "chiendent"
"ch041", "sciences_naturelles", "produit", "féculent", "fécule", "fécule"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "jaune longue de Hollande"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre Champien>"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre Chardin"
"ch041", "sciences_naturelles", "produit", "végétal", "pomme de terre", "pomme de terre saucisse"
"ch041", "économie_domestique", "mets", "", "tisane", "La tisane"
"ch041", "économie_domestique", "mets", "", "boisson", "boisson"
"ch041", "économie_domestique", "ingrédient", "végétal", "camomille", "camomille"
"ch041", "économie_domestique", "ingrédient", "végétal", "camomille", "camomille"
"ch041", "économie_domestique", "ingrédient", "végétal", "camomille", "camomille"
"ch041", "économie_domestique", "mets", "", "infusion de feuilles ronces", "celle de objectName type=""ingrédient"" subtype=""végétal"" key=""feuille de ronce"">feuilles de ronces"
"ch041", "économie_domestique", "mets", "", "infusion de tilleul", "celle de tilleul"
"ch041", "économie_domestique", "ingrédient", "végétal", "chiendent", "chiendent"
"ch041", "économie_domestique", "ingrédient", "végétal", "chiendent", "chiendent"
"ch041", "économie_domestique", "ingrédient", "minéral", "eau", "eau"
"ch041", "économie_domestique", "mets", "", "infusion", "infusion"
"ch041", "économie_domestique", "mets", "", "infusion de camomille", "infusion de camomille"
"ch041", "économie_domestique", "mets", "", "infusion de camomille", "infusion de camomille"
"ch041", "économie_domestique", "mets", "", "infusion de camomille", "infusion de camomille"
"ch041", "économie_domestique", "mets", "", "infusion", "infusions"
"ch041", "économie_domestique", "ingrédient", "végétal", "orge", "orge"
"ch041", "économie_domestique", "ingrédient", "végétal", "plante", "plantes"
"ch041", "économie_domestique", "ingrédient", "végétal", "ronce", "ronces"
"ch041", "économie_domestique", "ingrédient", "végétal", "réglisse", "réglisse"
"ch041", "économie_domestique", "ingrédient", "végétal", "sureau", "sureau"
"ch041", "économie_domestique", "ingrédient", "végétal", "tilleul", "tilleul"
"ch041", "économie_domestique", "ingrédient", "végétal", "tilleul", "tilleul"
"ch041", "économie_domestique", "mets", "", "tisane", "tisane"
"ch041", "économie_domestique", "mets", "", "tisane au chiendent", "tisane au chiendent"
"ch041", "économie_domestique", "mets", "", "tisane", "tisanes"
"ch041", "économie_domestique", "ingrédient", "végétal", "violette", "violette"
