"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch058", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0016", "", "France", "France"
"ch058", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0221", "", "Zanzibar", "Zanzibar"
"ch058", "récit", "", "", "", "tour de Babel"
"ch058", "questionnaire", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0221", "", "Zanzibar", "Zanzibar"
"ch058", "sciences_naturelles", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0001", "", "Afrique", "Afrique"
"ch058", "sciences_naturelles", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0001", "", "Afrique", "Afrique"
"ch058", "sciences_naturelles", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0791", "", "Americas", "Amérique"
"ch058", "sciences_naturelles", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0002", "", "Amérique du nord", "Amérique"
"ch058", "sciences_naturelles", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0363", "", "Antilles", "Antilles"
"ch058", "sciences_naturelles", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0004", "", "Asie", "Asie"
"ch058", "sciences_naturelles", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0020", "", "Australie", "Australie"
"ch058", "sciences_naturelles", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0020", "", "Australie", "Australie"
"ch058", "sciences_naturelles", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0421", "", "Brésil", "Brésil"
"ch058", "sciences_naturelles", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0013", "", "Chine", "Chine"
