"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch081", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0834", "", "Champ de Mars", "Champ de Mars"
"ch081", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0013", "", "Chine", "Chine"
"ch081", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0005", "", "Europe", "Europe"
"ch081", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0866", "", "Hôtel des Invalides", "Invalides"
"ch081", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0017", "", "Japon", "Japon"
"ch081", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0142", "", "Meudon", "Meudon"
"ch081", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0044", "", "Paris", "Paris"
"ch081", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0143", "", "Saint-Cloud", "Saint-Cloud"
"ch081", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0831", "", "Palais du Trocadéro", "Trocadèro"
"ch081", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0493", "", "extrême Orient", "extrême Orient"
"ch081", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0009", "", "États-Unis", "grande république américaine"
"ch081", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0866", "", "Hôtel des Invalides", "lnvalides"
"ch081", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0894", "", "pont d'Iéna", "pont d'Iéna"
"ch081", "questionnaire", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0831", "", "Palais du Trocadéro", "Trocadèro"
"ch081", "questionnaire", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0894", "", "pont d'Iéna", "pont d'Iéna"
"ch081", "histoire", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0016", "", "France", "France"
"ch081", "histoire", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0866", "", "Hôtel des Invalides", "Hôtel des Invalides"
"ch081", "histoire", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0866", "", "Hôtel des Invalides", "Hôtel des Invalides"
"ch081", "histoire", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0866", "", "Hôtel des Invalides", "Invalides"
"ch081", "histoire", "http://www.wikidata.org/entity/Q90", "", "Paris", "Paris"
"ch081", "histoire", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0859", "", "Hôpital de la Charité", "hôpital de la Charité"
"ch081", "histoire", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0892", "", "plaine de Grenelle", "plaine de Grenelle"
"ch081", "histoire", "http://www.wikidata.org/entity/Q540781", "", "Pont d'Iéna", "pont d'Iéna"
"ch081", "histoire", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0894", "", "pont d'Iéna", "pont d'Iéna"
"ch081", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0010", "", "Angleterre", "Angleterre"
"ch081", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0389", "", "Asie orientale", "Asie orientale"
"ch081", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0397", "", "Baltimore", "Baltimore"
"ch081", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0413", "", "Boston", "Boston"
"ch081", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0414", "", "Boulogne", "Boulogne"
"ch081", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0099", "", "Canton", "Canton"
"ch081", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0443", "", "Charenton", "Charenton"
"ch081", "géographie", "http://www.wikidata.org/entity/Q1297", "", "Chicago", "Chicago"
"ch081", "géographie", "http://www.wikidata.org/entity/Q29520", "", "China", "Chine"
"ch081", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0013", "", "Chine", "Chine"
"ch081", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0013", "", "Chine", "Chine"
"ch081", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0452", "", "Choisy-le-Roi", "Choisy-le-Roi"
