"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch031", "récit", "", "", "", "Chine"
"ch031", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0013", "", "Chine", "Chine"
"ch031", "récit", "", "", "", "Mongolie"
"ch031", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0004", "", "Asie", "Asie"
"ch031", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0099", "", "Canton", "Canton"
"ch031", "géographie", "", "", "", "Chine"
"ch031", "géographie", "", "", "", "Chine"
"ch031", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0013", "", "Chine", "Chine"
"ch031", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0013", "", "Chine", "Chine"
"ch031", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0005", "", "Europe", "Europe"
"ch031", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0094", "", "Hankéou", "Han-kéou"
"ch031", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0095", "", "Nan-king", "Nan-king"
"ch031", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0096", "", "Nan-tchang", "Nan-tchang"
"ch031", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0092", "", "Péking", "Péking"
"ch031", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0098", "", "Shang-haî", "Shang-haï"
"ch031", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0097", "", "Soutchéou", "Sou-tchéou"
"ch031", "géographie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0100", "", "Tien-tsin", "Tien-Tsin"
"ch031", "complexe", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0013", "", "Chine", "Chine"
"ch031", "complexe", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0005", "", "Europe", "Europe"
"ch031", "complexe", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0354", "", "Hindoustan", "Hindoustan"
"ch031", "complexe", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0008", "", "Indo-Chine", "Indo-Chine"
"ch031", "complexe", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0017", "", "Japon", "Japon"
"ch031", "complexe", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0148", "", "Lombardie", "Lombardie"
"ch031", "complexe", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0355", "", "Pô", "Pô"
