"Chapter", "Section", "Ref", "SameAs", "Key", "Place"
"ch015", "récit", "", "", "", " Vermandois"
"ch015", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0002", "", "Amérique du nord", "Amérique"
"ch015", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0002", "", "Amérique du nord", "Amérique"
"ch015", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0794", "", "Beffroi de Douai", "Beffroi de Douai"
"ch015", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0912", "", "Hôtel de ville de Saint-Quentin", "Hôtel de ville de Saint-Quentin"
"ch015", "récit", "", "", "", "Saint-Quentin"
"ch015", "récit", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0112", "", "Saint-Quentin", "Saint-Quentin"
"ch015", "questionnaire", "", "", "", "Fragicourt"
"ch015", "questionnaire", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0112", "", "Saint-Quentin", "Saint-Quentin"
"ch015", "questionnaire", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0794", "", "Beffroi de Douai", "beffroi"
"ch015", "questionnaire", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0912", "", "Hôtel de ville de Saint-Quentin", "hôtel de ville"
"ch015", "questionnaire", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0912", "", "Hôtel de ville de Saint-Quentin", "hôtel de ville"
"ch015", "questionnaire", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0912", "", "Hôtel de ville de Saint-Quentin", "hôtel de ville de Saint-Quentin"
"ch015", "industrie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0435", "", "Cathédrale Notre-Dame", "Notre-Dame de Paris"
"ch015", "industrie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0795", "", "Sainte-Chapelle", "Sainte-Chapelle"
"ch015", "industrie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0902", "", "cathédrale de Saint-Denis", "cathédrale de Saint-Denis"
"ch015", "industrie", "https://raw.githubusercontent.com/BucknellDSC/suzette/refs/heads/master/suzette_gazetteer.xml#suzpl0023", "", "Égypte", "Égypte"
